"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Rgs3",7620.74285744306,-0.711557417900014,0.179931586631533,2.14240261211619e-06,5.51867920515159e-05,6644,4650,5159,7713,10226,8597,10452,12185,8443,7359,6629,4301
"Akna",3766.86371137638,0.762053682562362,0.161741050376812,5.4371001367254e-08,2.23550103464696e-06,2380,3985,5052,6279,2808,2116,2979,3536,2656,4922,4607,5162
"Whrn",1412.228165566,-0.296097529239947,0.129039682445469,0.00951498496983807,0.0490100024152627,1206,990,1238,1698,1525,1577,1520,2092,1260,1466,1319,1355
"Tmem268",2344.83909185574,0.448794777334783,0.143929473084016,0.000287759221806408,0.00328829597932347,1549,2211,2323,3746,2072,1816,2088,2239,1603,4059,2924,2498
"Trim32",6590.55962501335,-0.301519287462604,0.118693705625825,0.00480073821202672,0.0292255229933659,6576,4912,4955,8535,6688,7012,7932,7610,6265,7984,6541,5360
"Cdk5rap2",13458.0996294169,-0.363941903173892,0.0938354685076842,3.2708858275499e-05,0.000558527727344413,14878,9650,11456,15801,13971,13054,15557,18219,12905,14587,11831,11778
"Gm42306",41.3791841059848,1.69369456375129,0.494163674558262,4.04222325400015e-06,9.55596160238208e-05,20,63,59,85,9,7,5,26,4,75,51,119
"Snapc3",4866.06659465657,-0.620090102469822,0.22983390254795,0.000351465081008186,0.00383180800578638,6520,2650,3583,4403,5914,5281,6070,7185,5289,2953,3426,5112
"Psip1",34205.3561521956,-0.54198943085203,0.196325849900508,0.00046011877183842,0.00477398838529432,40274,20718,28142,32146,40922,38637,43648,49593,36766,22653,23174,34030
"Haus6",8549.18997787993,-0.537738486456181,0.196851865892747,0.000517576114938045,0.00523538999280302,10367,5025,7506,8220,10617,8482,11253,12831,9509,5746,5586,7582
"Plin2",10640.5767123495,0.81816539084441,0.192426597651921,4.31198449560149e-07,1.36377078262847e-05,6827,10607,14812,18931,6053,6727,6898,9182,5512,21413,16029,10538
"Dennd4c",7551.21434184332,-0.596212305436112,0.240124735021546,0.000765534800215221,0.00713444410031687,9133,4419,6404,6661,9838,8031,9650,12295,8313,4330,4359,7097
"Mllt3",2542.52074931343,-1.14483151051689,0.182209922412843,1.11040301564472e-11,9.90810248300172e-10,3321,1092,1671,1673,3335,3458,3617,4486,3073,1467,1162,1997
"Hacd4",276.550318643623,1.24753259234795,0.4112755685189,2.93129957460254e-05,0.000511793678433311,107,290,740,410,134,137,104,288,80,302,271,551
"Elavl2",4046.25650657383,-0.936264662430769,0.306985168097215,4.21750297805415e-05,0.000688760279959638,5329,1899,3538,2612,5153,4150,5837,8428,4947,1859,1840,2802
"Eqtn",19.1098341842497,-0.998541696089933,0.739629181386017,0.00184581305190454,0.0140750877287791,18,2,9,4,25,22,23,56,44,2,13,8
"Hook1",3674.49471688852,-0.6227177925259,0.255535946029466,0.000762346662375966,0.00710789113533198,5388,1973,3410,2667,4346,3810,4544,6276,3966,2245,1878,3459
"Dock7",14069.7570043887,-0.308776951242725,0.129497541198646,0.00698370012735682,0.0388644394826287,14751,8655,14605,15686,13102,15260,14634,23159,12568,14903,10655,13968
"Mier1",4202.43519316318,-0.503322915873064,0.284858619054207,0.00796104046733126,0.0427819214657789,4315,2420,4490,3906,5488,4116,5060,8589,4313,2224,2610,3232
"Oma1",531.710260902513,0.321026543383808,0.143679775029558,0.00943937354420984,0.0487162746366075,442,408,733,673,404,434,463,655,345,810,593,611
"Lexm",354.216705554975,1.66652560579865,0.229168788565054,8.0982765376151e-15,1.10988732494935e-12,159,328,823,660,142,170,153,253,129,756,369,528
"Ttc22",46.934775047071,0.883457399390151,0.392545507420755,0.000522730689838447,0.00526977876693385,44,24,70,61,18,38,14,32,22,140,40,94
"Acot11",1236.64590839953,1.01921198099356,0.223338901946637,1.01606115957594e-07,3.92371757921693e-06,780,1093,2572,1900,591,855,699,1219,565,1872,1135,2080
"Lrp8",11570.794172459,-0.627134700466502,0.198089724583542,7.09136117077349e-05,0.00105986281104739,13863,7383,9375,11100,14568,10498,16338,18221,13836,9065,6595,8234
"Czib",3716.44139186993,0.292234254719147,0.107464966126177,0.00303825721413621,0.0205381094530052,3089,3323,3986,5349,2935,3079,3093,3849,2659,5816,4744,3970
"Cpt2",2166.3376944211,0.461132053145666,0.164392450970785,0.000714527055350095,0.00677041022306197,1489,2127,2196,3684,1487,1879,1698,1874,1232,4026,2948,2397
"Zyg11b",10943.3970693582,0.296966013405611,0.118950880824639,0.00556618149268562,0.0327673384952625,8529,10130,10732,17587,9655,9507,10373,9798,8624,14376,11673,13570
"Gm46889",55.3867211892042,1.37254453106021,0.33268227668813,6.44191018298798e-07,1.93524949322457e-05,23,54,108,104,32,24,39,37,31,88,78,73
"Shisal2a",339.028478028335,0.562725841428166,0.268242379029276,0.00262784352806133,0.0183467875076605,201,382,450,563,264,204,194,347,227,341,426,568
"Gm32297",64.2904998600375,1.76450883325905,0.441879600433789,5.33529182606717e-07,1.65252192467951e-05,21,63,132,151,51,9,32,41,38,94,79,97
"Rab3b",458.201458564702,0.444927331732048,0.203004303418444,0.00437419734853762,0.0270917106693093,291,548,521,940,265,303,261,327,263,639,971,366
"Cdkn2c",5809.64592455868,-0.264672485977441,0.107729337245263,0.00744300197466406,0.0407499499756477,5269,4759,4296,7155,6252,6174,6876,6695,5553,6486,5774,5291
"Elavl4",11571.0524298666,-0.618272303545538,0.187158376401487,4.53978329597519e-05,0.00073170419625906,13312,7081,8344,10996,17112,10120,16974,15045,14585,7172,8458,8989
"Gm12816",4559.1081355649,0.372471888475447,0.159439141217453,0.00513076375149154,0.0307619883169964,2993,4062,4554,6947,3730,3705,4149,4142,3021,7286,7296,4652
"Cmpk1",8538.97498209344,-0.267261177678858,0.0817408057237978,0.000588640313404019,0.00577594699661622,8421,6109,6873,11143,9207,8425,9959,10359,8165,9673,8156,7681
"Mknk1",2634.83184743586,0.879025695275936,0.174197175734754,8.59264751128845e-09,4.31050779100975e-07,1833,2412,2876,3883,1615,1960,1873,2271,1554,5240,2596,4803
"Rad54l",4448.37847586535,-0.25810734297619,0.0916699659761076,0.00273254658184716,0.0189354822454571,4221,3438,4009,5679,4585,4550,4727,5695,4108,4605,4403,4138
"Pik3r3",4098.34437825564,-0.57064071207886,0.163945445509808,3.17218231119406e-05,0.000545702613623309,5355,2020,3951,3434,4027,5492,4695,6765,3744,3590,2217,4260
"Nasp",14567.3508058799,-0.497056042891961,0.10924113280183,5.88114821995607e-07,1.795077103701e-05,16619,10043,11396,16994,16486,14186,17474,19389,14849,13065,13331,12557
"Toe1",2925.33742694316,0.482883932499958,0.134597148858176,4.08378578666433e-05,0.000670578732659078,2060,2597,2979,4512,2288,2151,2515,2904,2110,5165,3817,3286
"Zswim5",3548.04932424282,-0.344299600377776,0.13424145527179,0.00339881612881003,0.0224471733559111,3442,2667,2449,4532,3843,4004,4321,4150,3269,4300,3400,2879
"Btbd19",2607.05420341433,0.537337529971631,0.119829687981533,5.76618775589701e-07,1.767707471541e-05,1849,2514,3356,4197,1809,1879,1908,2678,1664,4038,3477,2971
"Tctex1d4",10.0653286927499,0.82399364908687,0.778767037077616,0.00374115298135022,0.0241304942682045,4,4,32,24,2,1,5,4,8,20,17,7
"Plk3",7208.28003723137,1.46635665957152,0.174978254458778,2.25458046504487e-18,4.63493115407117e-16,3517,8942,8474,14673,3060,3364,3753,4088,2981,17408,11683,9436
"Tmem53",133.927752350824,1.89378589006627,0.281099608655725,1.87858127374881e-13,2.18844281829104e-11,54,155,170,248,56,54,44,62,36,411,216,211
"Slc6a9",4521.73973605049,1.01238758771224,0.108440885825486,3.10664261056883e-22,1.05069659517771e-19,2454,4774,5708,8254,3127,3006,3216,3308,2543,7586,6128,6266
"Kdm4a",11737.1523491401,0.674731100122493,0.0959595568604426,5.72994899532841e-14,7.10954440728056e-12,7698,11694,14646,20148,8619,7937,9181,11017,7276,17510,15516,14468
"Hyi",871.44998340845,0.408338535194409,0.162114593128586,0.00243481733961533,0.0173300829904921,556,938,811,1325,683,697,679,804,537,1440,1353,969
"Gm12865",67.5591333484021,1.13051347645312,0.420962240248312,9.51043152599127e-05,0.00135601876978181,16,78,115,124,37,43,45,50,20,86,108,120
"Slc2a1",5934.05729683434,1.35748189138992,0.158360477747609,5.29131263249251e-19,1.19304875904017e-16,3117,7033,8337,11120,2670,2686,3367,4130,2760,12967,9094,7435
"Zfp691",1089.36711825596,0.316840816992005,0.111475529476226,0.00180878898975615,0.0138576895601742,911,899,1237,1614,847,888,1070,1127,814,1640,1202,1208
"Zmynd12",34.6253623575637,0.900197004176304,0.589031211432047,0.00235245701579287,0.0169049592749008,10,35,61,44,6,10,25,36,10,45,70,81
"Frg2f1",381.648665216344,0.553979248662445,0.242529182469699,0.00169756469942846,0.013193563447856,258,337,712,538,236,329,220,443,170,481,375,614
"Kcnq4",148.789509231533,1.07106493210255,0.445253027087084,0.00022512348621551,0.00269441460185675,49,279,54,422,127,33,115,18,107,187,363,90
"Rims3",24041.7341263618,1.02609268487156,0.283455825500491,5.18753051111227e-06,0.000118623039571988,13184,31105,19379,53167,13494,14775,14690,9107,11688,48053,42682,31011
"Mfsd2a",1862.44460352938,-0.678960346611867,0.15716524781207,4.86280095096865e-07,1.51738204078663e-05,1554,1214,1252,1988,2393,1988,2758,2796,2149,1631,1682,1125
"Ppie",7943.67667956732,0.394857990548842,0.161128440145508,0.00323509818135642,0.0215376486515458,5985,7080,8272,12692,5886,6023,6427,7644,4920,14467,11851,7833
"Pabpc4",19908.2430995317,0.311911473539234,0.102171060213423,0.000956497386701584,0.00851609706029258,17099,17296,22193,28642,15793,15844,18090,20506,14397,30642,23859,21358
"D830031N03Rik",2273.0309074394,-0.618322329359101,0.236521633291181,0.000459650720895418,0.00477327278778541,2778,1213,1514,1969,2794,2765,3151,3258,2669,1432,1210,2460
"Gm12915",34.3893419774644,0.726161601836184,0.456549228860239,0.00408736348267342,0.0257613239760081,30,39,62,36,11,17,25,18,20,59,51,52
"Mir698",145.862239322588,0.611767523965649,0.232837047174429,0.000456968635608911,0.00474835248765276,82,148,119,267,122,104,134,97,121,233,194,188
"9930104L06Rik",2617.29948710586,-0.322010836736525,0.137001726553455,0.00700553291616803,0.0389375324730719,2681,1987,2180,3251,3136,2524,3230,3060,2682,2136,2303,2431
"Gm40245",12.5275037811295,0.692401094988253,0.559888156069659,0.00795686225429553,0.0427756111633797,11,7,18,11,8,5,4,8,10,29,12,33
"Stk40",15984.4221486664,0.718537209529094,0.188617476131975,3.84795316390493e-06,9.16906021521847e-05,9866,17656,12618,29783,12833,9110,14119,10227,10905,27224,26630,18034
"Thrap3",31465.0967833528,-0.287812399649075,0.102038650650935,0.00229858291989037,0.0165974467104618,31863,23014,23593,39244,32976,33541,35909,36892,29527,34955,30667,30868
"Col8a2",37.4025478958483,0.832047336252893,0.596425751291687,0.00364605413015156,0.0236681085789719,26,33,15,55,18,12,33,15,12,102,69,88
"Ago1",5184.74273748742,-0.713451925211811,0.214553486673795,2.64692474171569e-05,0.000469174682240375,6740,3241,2621,5386,5939,6460,6994,6067,6199,4947,3289,4381
"Clspn",9488.67272695276,-0.503641012579941,0.17004446492628,0.000317642984020193,0.00354478751033498,11430,6426,5508,10611,11193,10387,12396,10300,10084,8963,8311,8790
"Sfpq",71693.991969368,-0.728749772797159,0.134323293924375,1.35702898710198e-09,8.15345009471101e-08,86876,45723,47356,73911,89074,80964,93237,92914,78799,56038,55935,60679
"Zmym1",3197.37170999916,-0.508656308513551,0.174011761884539,0.000347059620193584,0.00379827410012487,3851,2332,2001,3905,3814,3596,3894,3348,3374,2853,2648,2891
"Trim62",3966.51597054459,-0.321890298373632,0.140655874424066,0.00820543232531242,0.0438033886022088,3547,2902,2487,4431,4793,4326,5172,4569,4215,4671,3688,3292
"Azin2",6740.07309977652,0.956499695959414,0.240450458761875,1.29049512294653e-06,3.57941696204574e-05,3313,7918,6070,13786,5242,3497,5224,3344,4393,12737,13155,5628
"Fndc5",171.762640748804,0.624100477108918,0.349490693455957,0.00411519814359575,0.0258978360963564,70,170,71,307,203,78,214,90,129,249,345,208
"Bsdc1",13509.750636987,0.422017488556437,0.154186830805701,0.00117814348919493,0.00998691402149748,10524,13588,12534,21750,9810,9403,10780,12094,8622,23735,20689,14446
"Tssk3",6.96440482990929,0.658953410087484,0.748706207096911,0.00720328850278831,0.0397244077030408,4,14,7,8,2,2,2,0,0,23,6,19
"Lck",4847.51220519094,0.96119533647873,0.139628176903247,1.34068065878339e-13,1.59731435988801e-11,2770,5405,5159,9341,3482,2751,3544,3038,2888,8303,8275,5527
"1700003M07Rik",79.5741964958003,1.67322038742107,0.3876454678971,1.86551750243784e-07,6.73288063831652e-06,26,56,153,102,53,40,21,65,29,153,70,233
"Hcrtr1",92.9621240045716,0.995539762770521,0.454928647710598,0.000462356039479928,0.00479009080625228,65,60,157,96,12,88,41,76,24,318,28,224
"Tinagl1",1838.30440536761,0.57981611815529,0.387272381233589,0.00917872945212894,0.0477933377972066,1664,1350,4102,2215,328,728,714,3002,597,5561,1218,2023
"Serinc2",2300.203794983,0.661056237122537,0.133726159956697,2.51459334217062e-08,1.10541945056553e-06,1353,2204,2862,3656,1607,1744,1931,2101,1485,3557,3218,2806
"Sesn2",12216.2375806417,1.5085172268115,0.230164331157343,1.78569752064126e-12,1.78306149096794e-10,4167,14239,20133,23124,6049,4635,6859,9782,5250,25366,20096,14364
"Gpr3",1108.56382550001,0.757888756245028,0.141117602391745,1.68965932432622e-09,9.98041306247791e-08,701,1254,1251,1990,708,648,838,959,665,1928,1638,1239
"Cd164l2",111.006769305707,1.69830687074351,0.301598268474601,3.08586857807043e-10,2.12853875702496e-08,63,171,144,255,42,27,42,47,31,234,164,181
"Map3k6",22428.5011953875,1.74701008308685,0.0978399318810303,5.09662009222747e-73,3.56236755713059e-69,8677,30927,32414,52552,7267,8199,8285,12276,6785,41363,42145,32759
"Sytl1",68.2091314577316,-0.817854991770763,0.380562903420974,0.000820421823595534,0.00752885129933249,85,35,29,67,63,138,61,101,62,89,54,45
"Tmem222",16451.4077366503,0.392924442132324,0.188765824936942,0.0082214791419737,0.0438778814273471,11796,15205,16917,25750,11922,11759,13395,16034,10581,31684,25730,14573
"E130218I03Rik",49.802653040182,0.636150941643584,0.384638700405619,0.00520315288488924,0.0310928791231811,37,55,54,90,30,25,28,42,16,138,67,52
"Extl1",12763.7997792276,1.83877157823527,0.178619181966335,1.0794284038665e-26,6.11744167585855e-24,3986,15228,23982,25246,5225,5151,5862,8046,4708,24235,19587,19315
"Gm30453",104.314370170105,2.21871200833926,0.341446157593843,4.47653621705952e-13,4.91458052018435e-11,24,163,191,195,47,29,53,30,32,123,233,165
"1700021N21Rik",121.103994613321,0.862715001091343,0.280852516442353,4.41010348000859e-05,0.000715754333376936,58,76,198,168,73,99,98,121,65,247,145,174
"Man1c1",18060.3351906307,-0.367219849008656,0.147877521903775,0.0036195654407609,0.0235271753649458,20377,12302,16607,18759,18158,16542,20759,29777,17260,21090,14270,14345
"Syf2",15520.8687882314,0.309102249266732,0.137186756215161,0.0097341514730848,0.0498450359558279,11691,13454,18525,22506,12233,11696,12955,18477,9719,23069,21528,16548
"Gm16225",19.5867911861832,1.15245423112494,0.786494722450043,0.000928375580030011,0.00831927672549115,8,38,6,46,12,3,7,3,4,36,33,50
"Runx3",552.270249016988,-1.62029117852097,0.394356996392459,4.6688210135521e-07,1.46557646456847e-05,947,208,86,340,954,756,1060,392,877,337,254,224
"Clic4",45519.4274497519,0.924910962686427,0.138286430391247,4.73708263848933e-13,5.17353572117098e-11,25594,47850,62775,85903,30116,26203,31973,39673,24846,76276,65155,52670
"Srrm1",40896.7954320336,-0.26959965151016,0.100021366865596,0.00369596086397386,0.0239421079260636,41057,30100,33827,49513,42160,40032,44944,55478,37338,51465,39025,35035
"Nipal3",4369.99175632723,0.886800548565659,0.185952738172824,3.52525139996659e-08,1.50551927914255e-06,2703,5138,4215,8768,2725,2615,2761,2794,2126,8558,7428,5053
"Stpg1",40.6881248970818,1.79376029388039,0.410445310220562,1.15678218927744e-07,4.36269167751055e-06,8,43,64,115,13,16,15,19,15,60,76,76
"Srsf10",29488.2471875674,-0.821192043673157,0.338642912414411,0.000378814476727887,0.00407979494735854,37497,13578,23547,19167,42117,31176,42503,54539,37528,10258,14366,24574
"Id3",14245.164155256,-0.502294121149123,0.181842064405911,0.000601925246080195,0.00588153331083672,15393,9225,8547,15130,16258,17738,17926,17226,13480,17528,14138,10459
"Zfp46",6628.0624152853,-0.387824357813656,0.0869986187306743,2.2043690811449e-06,5.65552614385016e-05,6579,4802,5648,7892,6936,7249,7244,8923,6166,7038,6481,5691
"Hnrnpr",46722.7538534737,-0.558754824896648,0.132994036179075,1.78017223931344e-06,4.71914433453396e-05,53604,29048,36568,50891,56381,45765,59119,67505,50334,38091,36720,40647
"Luzp1",17486.1284221231,-0.608871166002693,0.18455908850691,4.87624119718807e-05,0.000774620467150278,20436,10679,15603,16946,21046,17102,22499,29452,18836,13489,11525,13426
"Zbtb40",3712.23955510551,-0.799809366712333,0.138262846351781,1.42087929153814e-10,1.01687432983834e-08,5155,2040,2592,3609,4144,4253,4333,5995,3897,3765,2244,2920
"Usp48",23690.0357585657,-0.456079488581656,0.117874999476162,1.66750329824602e-05,0.000319323074528958,28181,15289,19046,26087,27706,23296,28135,32574,23930,22654,18241,21792
"Gm52682",138.663133517425,1.27303635765597,0.272571874699587,7.10170771329402e-08,2.841902844276e-06,53,179,208,237,83,50,119,112,90,225,188,174
"Alpl",70575.96917806,0.759585348532519,0.186377324154843,1.0761776553875e-06,3.0173905644258e-05,47130,78931,71271,127561,55646,36141,58356,49617,47262,127281,110398,68506
"Pink1",6049.42028692705,0.639994724454782,0.216846750381288,0.000139107986919925,0.00184267553867587,3881,6102,6297,9833,3937,4116,4349,4942,3284,12623,10470,5961
"Camk2n1",21443.403840129,1.79003705916995,0.165351861588938,4.37736018043685e-29,3.16513329736484e-26,7560,30070,28838,52294,10940,6185,9869,8454,8381,34420,49413,23257
"Vwa5b1",4115.71312794175,0.654137279539699,0.131419088323824,2.18867655115262e-08,9.74402518070475e-07,2642,4092,4133,7120,3375,3095,3513,3136,2768,6495,5312,5367
"Ubxn10",125.218520610678,0.647521698227161,0.230358785362882,0.00021328073602316,0.00258513511772811,54,166,98,265,127,46,132,80,94,133,240,109
"Pla2g2c",93.3067377494514,1.43166765947758,0.301564479917928,4.48494615428333e-08,1.87714243331671e-06,31,128,82,220,75,39,65,30,43,159,197,102
"Pla2g5",1052.09328986237,1.42611784384891,0.296132047830927,3.30644111532451e-08,1.42075335547622e-06,305,1637,566,2862,888,193,697,222,489,1223,3398,699
"Gm32930",302.109827469814,0.713749646159475,0.299376162145948,0.000600081940027759,0.00586625557130167,193,344,404,571,313,144,241,154,157,326,565,302
"Pla2g2e",778.653149214158,1.29667527482205,0.217823782816267,9.38366595592834e-11,6.92838350105146e-09,481,900,1014,1593,402,384,481,330,321,1492,1362,1016
"Tmco4",2750.87897949099,1.19704217151268,0.126641615620804,1.78629680211623e-22,6.14046846615988e-20,1565,2764,3274,4628,1632,1571,1778,1954,1441,5649,4089,4187
