"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","Naive","Diff","log2fold_Diff_Naive","countData.1_C1P_S1","countData.11_F8P_Diff_S11","countData.3_F6_S3","countData.5_F8P_S5","countData.7_C1P_Diff_S7","countData.9_F6_Diff_S9"
"Phf20l1:XR_003951380.1-14","Phf20l1","XR_003951380.1-14",651.311344830962,0.00158782511227161,26.986025561683,2.04931716683426e-07,0.000172661134665686,35.4771974543102,30.44128136682,-0.46487406955033,812,442,750,1187,213,527
"Phf20l1:XR_003951380.1-17","Phf20l1","XR_003951380.1-17",493.570408813204,0.00186908121686272,11.8362380952604,0.000580890621521856,0.0699544007851305,30.7661055977684,27.2886277928569,-0.36019512102329,626,360,522,889,175,408
"Phf20l1:XR_003951380.1-18","Phf20l1","XR_003951380.1-18",1191.49844838613,0.00485153794291016,10.7495317104712,0.00104305709310354,0.0998616100544095,46.519562686046,41.6613828093526,-0.347884192674377,1475,891,1313,2168,372,964
"Phf20l1:XM_006520926.4-8","Phf20l1","XM_006520926.4-8",2085.06137802012,0.00599288640904411,28.0751486702347,1.16694762201961e-07,0.000105454892102291,53.2630291892624,63.7873882842528,0.60429447023219,2037,2186,2000,2601,1546,2200
"Trappc9:NM_001164641.1-18","Trappc9","NM_001164641.1-18",92.1793396752414,0.0278388053217931,14.5414230217129,0.000137111406248906,0.0265420045923846,15.8760394376716,10.4880064804805,-1.20621414729385,149,47,89,129,92,59
"Trappc9:NM_001164643.1-9","Trappc9","NM_001164643.1-9",39.2228687118909,0.0145490668122067,12.3403698119758,0.000443267201522969,0.0586131224346718,10.075964011369,7.17061742435766,-0.985025803289441,45,21,55,47,35,35
"Slc45a4:XM_017316363.3-1","Slc45a4","XM_017316363.3-1",71.4062700095161,0.0058658149843911,12.5253818493984,0.000401460844840846,0.0551302661273385,13.1068783757728,10.4842595375792,-0.648552497611268,63,45,82,91,102,63
"Ptp4a3:NM_001166389.1-1","Ptp4a3","NM_001166389.1-1",310.728129263859,0.00574379585897782,32.7303283308929,1.05872350625002e-08,1.42080060572582e-05,15.2837927157346,21.2826097479889,0.970751902064928,52,408,64,38,899,540
"Ptp4a3:NM_001357591.1-1","Ptp4a3","NM_001357591.1-1",59.4456755068531,0.00690084095109845,45.2309927363231,1.75111831412498e-11,4.36053754148325e-08,13.2848509391746,8.01532329062584,-1.46579954547987,44,55,45,27,112,86
"Adgrb1:XR_383969.3-24","Adgrb1","XR_383969.3-24",146.220613485294,0.00287039084755002,16.0077247492427,6.30845620153725e-05,0.0152022262870443,17.8681958591648,15.2838019647505,-0.456802709061434,138,122,170,218,146,106
"Scrib:XR_875207.4-29","Scrib","XR_875207.4-29",563.614408492079,0.00784096455954817,11.1912401224755,0.000821843992562355,0.0870045533421775,29.4535697575569,34.784036977394,0.503855409668086,427,498,510,524,906,643
"Plec:NM_201386.2-1","Plec","NM_201386.2-1",76.6455562525875,0.0108337165522701,25.6751444237459,4.0399704862876e-07,0.000303828827380327,13.8667992745467,9.33366582953136,-1.14963977788257,93,35,115,131,47,46
"Bop1:NM_013481.2-12","Bop1","NM_013481.2-12",6741.00000943567,0.000164240861480163,14.9125380553971,0.000112612051992765,0.0231796746361869,92.1945099576485,94.2488457455046,0.0885351989556007,5517,6107,6011,7565,11946,5337
"Cpsf1:XR_003951451.1-19","Cpsf1","XR_003951451.1-19",2880.71559161827,0.000284807304303117,12.5996521601102,0.000385818549939162,0.053536364690955,65.8616342157838,68.1228296904264,0.117869528635371,2276,2855,2441,3386,4345,2671
"Cyhr1:NM_019396.3-2","Cyhr1","NM_019396.3-2",466.087814832902,0.00589737323045596,11.8817020624804,0.000566881129020273,0.0687847484938389,27.4657878746851,31.0466679152393,0.368248925022062,310,413,478,399,756,540
"Cyhr1:XM_006521169.4-1","Cyhr1","XM_006521169.4-1",631.118684801183,0.00482790388180686,14.1198034572067,0.000171528413195538,0.0310264304007197,31.8144757846639,35.7949258689466,0.358899685108694,448,573,626,537,1005,725
"Cyhr1:NM_001276322.1-3","Cyhr1","NM_001276322.1-3",931.060834145377,0.00356932087662736,11.9214741568972,0.000554905521382412,0.0680687143478799,38.7951057945813,42.5265844773793,0.286027294595085,686,771,923,849,1757,877
"Cyhr1:NM_180962.2-2","Cyhr1","NM_180962.2-2",504.879057394825,0.00433814548987945,14.8330008770114,0.000117461991514794,0.023801771522925,28.5837109765154,32.2238249001368,0.361328340257351,340,458,508,444,816,572
"Cyhr1:NM_001276334.1-1","Cyhr1","NM_001276334.1-1",75.3942681896149,0.00529610201936735,10.9243855551969,0.000949066749371006,0.0945325317341263,10.8571098780688,13.0261850486153,0.529194719602136,59,73,61,61,128,87
"Cyhr1:NM_001276333.1-1","Cyhr1","NM_001276333.1-1",630.589923859083,0.00474122129794119,14.3028304572265,0.000155630690851172,0.0288017019147224,31.8036612693033,35.7794722669511,0.358605721350383,448,573,625,537,1005,723
"Recql4:XR_001781580.3-18","Recql4","XR_001781580.3-18",962.178921871654,0.000488228975667498,13.0548001192269,0.000302508116881395,0.0455618290313441,39.6896135224918,42.1239213202145,0.185567338535002,694,1140,610,1002,1408,1111
"Recql4:XR_004938882.1-18","Recql4","XR_004938882.1-18",930.506609720179,0.00054855564198862,11.9789255464794,0.000538055989607659,0.0667295540754357,39.0874679747358,41.4778439554916,0.184630697288906,674,1097,586,972,1363,1078
"Rbfox2:XR_003951446.2-13","Rbfox2","XR_003951446.2-13",758.128245726901,0.000505409277979036,11.0896375256385,0.000868114512900888,0.0896570266496575,36.2732042548894,37.7467075311383,0.122478618844918,707,795,575,956,1003,663
"Triobp:NM_001039156.1-2","Triobp","NM_001039156.1-2",81.3147454580125,0.0210192558385141,11.0607444471703,0.000881747331502501,0.0903158316750548,14.6645399401095,10.5310262471545,-0.962699357780669,68,71,108,87,91,71
"Triobp:NM_001039156.1-25","Triobp","NM_001039156.1-25",2522.25225677613,0.000970877211242544,15.322546945609,9.06283482493316e-05,0.0197022693626547,60.425016360745,63.7017615702113,0.180013713795717,1698,3442,1501,2124,3842,2948
"Triobp:XM_006520285.3-2","Triobp","XM_006520285.3-2",83.4483402065013,0.0204864939796755,11.230688775259,0.000804557805045825,0.085740305925932,14.8339754626126,10.6761222450151,-0.956497789315148,71,74,110,88,91,74
"Triobp:NM_001024716.1-14","Triobp","NM_001024716.1-14",2522.25225677613,0.000970877211242544,15.322546945609,9.06283482493316e-05,0.0197022693626547,60.425016360745,63.7017615702113,0.180013713795717,1698,3442,1501,2124,3842,2948
"Gm3924:XR_875477.3-1","Gm3924","XR_875477.3-1",10.0439992286303,0.0518237414242211,12.2412019463455,0.000467457073716852,0.0606268559964727,5.04048439687662,3.48426194450559,-1.06635333985882,14,3,12,19,11,4
"Gm3924:XR_875477.3-2","Gm3924","XR_875477.3-2",7.26498974843552,0.062956431445628,11.547211973422,0.000678509271141917,0.0768349786080806,2.90282190341188,4.64710842894786,1.35868242721565,5,8,2,8,17,7
"Npcd:NM_001013360.2-5","Npcd","NM_001013360.2-5",825.063917440649,0.00380061709732875,14.1135787303736,0.00017209695655061,0.0310791017110612,35.8316112839558,41.4468576293207,0.45020119965422,775,814,596,1058,1416,550
"Tnrc6b:NM_144812.3-1","Tnrc6b","NM_144812.3-1",81.5169477785385,0.010698935438625,23.032824322677,1.59258927814036e-06,0.000905888225613887,10.424730682673,14.5403132709785,0.967325946555961,71,81,68,60,89,123
"Tnrc6b:NM_144812.3-2","Tnrc6b","NM_144812.3-2",36.3547949724016,0.0266302121165962,14.283552728121,0.000157232741173966,0.029026277860561,6.57204859419775,10.141610671441,1.25594492175646,24,28,30,25,43,71
"Tnrc6b:NM_144812.3-3","Tnrc6b","NM_144812.3-3",51.8589325323998,0.0138380850083689,22.0833699765557,2.61061604484819e-06,0.00134809445543563,7.98937824846092,11.9359616784352,1.16385552370307,38,46,42,37,58,93
"Tnrc6b:NM_144812.3-4","Tnrc6b","NM_144812.3-4",55.8940760051082,0.00797714826012397,27.9023694099551,1.27593426104189e-07,0.000113473593271778,8.37422766161592,12.2601698209917,1.10554654574882,41,54,45,43,56,98
"Adsl:NM_009634.6-10","Adsl","NM_009634.6-10",3011.16875604128,0.000262511292526463,14.4881602492652,0.000141043250082276,0.0271001350280586,69.4925578211427,67.1479654784323,-0.120639651443467,2422,2992,2355,3562,5248,2408
"Srebf2:NM_033218.1-19","Srebf2","NM_033218.1-19",9228.10321738644,0.000163704487236955,20.5378578586017,5.84634549951378e-06,0.00261004388233572,104.810091472957,102.950230455817,-0.0763946009188885,9620,5685,9563,11270,13998,7590
"Srebf2:XM_006520685.2-19","Srebf2","XM_006520685.2-19",10560.1062200882,0.00010567431783622,29.9131603539262,4.51835575450187e-08,4.91564205441106e-05,109.585568981073,107.800306765519,-0.0720298396865982,11042,6556,10974,12820,16048,8604
"Cenpm:XM_030248697.2-4","Cenpm","XM_030248697.2-4",5919.29552447474,0.000223717074286757,18.5604322065431,1.64601912458941e-05,0.00573683972834106,90.1017342562559,87.4369265418545,-0.117651380057778,5310,4268,5926,4855,11251,5566
"Tcf20:XM_006520732.3-2","Tcf20","XM_006520732.3-2",20171.6906520276,0.00019878456726707,17.8526620073432,2.38685138235533e-05,0.00737826791522484,132.893053822494,131.653329973229,-0.0469734274294709,19565,18211,19337,29192,17689,19372
"A4galt:NM_001004150.4-3","A4galt","NM_001004150.4-3",1517.03417771386,0.000810737841927536,41.7013295359464,1.06336651917127e-10,2.43177817052073e-07,48.8953283318105,50.9979947066262,0.135941237690856,1051,1605,1106,1129,2839,1761
"A4galt:XM_036159401.1-1","A4galt","XM_036159401.1-1",51.5539587726628,0.0114979417680939,49.8698203617622,1.64292345515879e-12,4.84474347771056e-09,12.8765750467487,7.16746941484053,-1.69848222385065,76,28,64,64,40,39
"Scube1:XM_006521242.5-22","Scube1","XM_006521242.5-22",3217.81139693437,0.0022482431909337,14.6627629494699,0.000128561158403944,0.0254524972556387,73.8609445002294,66.1990148187962,-0.388229509128417,4999,137,4611,77,6205,3669
"Samm50:NM_178614.5-15","Samm50","NM_178614.5-15",3533.64501481353,0.000735802340468604,28.7633913293222,8.17824699910803e-08,7.93442194680129e-05,75.4744088091645,70.3815082516211,-0.251396093102841,3474,2996,2990,4312,5890,2565
"Nup50:XM_036159225.1-2","Nup50","XM_036159225.1-2",1561.7366448088,0.000568759803165749,11.4816305463122,0.000702874379132699,0.0785652297908063,51.166163668496,51.9811653293673,0.0513736668402327,1452,1379,1446,1875,2301,1279
"Nup50:XM_036159225.1-3","Nup50","XM_036159225.1-3",1879.16659922248,0.000697372416157061,13.7823319683442,0.000205257488112522,0.0349550694782384,55.3485255918587,56.5468310287242,0.0709749724112374,1730,1612,1705,2274,2819,1593
"Nup50:XM_036159225.1-4","Nup50","XM_036159225.1-4",2909.65903279234,0.000543484516935791,14.3196315466511,0.000154247869231974,0.0285930130001533,66.9336335409353,67.7216677631889,0.0409388684016463,2596,2455,2769,3563,4246,2517
"Nup50:XM_036159225.1-7","Nup50","XM_036159225.1-7",2221.15963923644,0.000326743132684666,14.948840711977,0.000110465915306602,0.0228384203663362,59.863590489875,60.3775864350636,0.028877573278244,2074,1928,2023,2750,3134,1915
"Nup50:NM_016714.2-2","Nup50","NM_016714.2-2",1550.30914280772,0.000501970823824137,12.3585069769154,0.000438981606311341,0.0583520075535311,51.0007241890587,51.8122555884703,0.051284847509466,1443,1369,1438,1857,2274,1276
"Wnt7b:NM_009528.3-4","Wnt7b","NM_009528.3-4",188.683982417667,0.00564534064467979,11.3541929632666,0.000752778250988472,0.0820631205722565,17.4989160367179,17.4571099799496,-0.00700431427795856,108,97,106,48,547,318
"Cerk:XM_036159362.1-1","Cerk","XM_036159362.1-1",19.0726616151104,0.0273686499774278,15.5346600101055,8.10062903923302e-05,0.0182805626103468,3.3230828162508,6.50757557605885,1.94140144592253,1,21,5,5,45,44
"Gm15569:NR_155352.1-2","Gm15569","NR_155352.1-2",9.28528135798915,0.0957869289460013,12.6730078218273,0.000370972268624934,0.0521810573010538,1.82962797421783,4.38000697650946,2.51988162438415,2,14,1,0,14,25
"Brd1:XR_004938826.1-12","Brd1","XR_004938826.1-12",1807.73024574113,0.000471234221745727,11.5610641417862,0.000673472979305591,0.0765907155181723,53.9600355095629,55.6847042787764,0.103730378209596,1602,1605,1822,2300,1975,1800
"Brd1:XR_004938826.1-14","Brd1","XR_004938826.1-14",6846.04940124618,0.000572590211365137,18.8638274746559,1.40389710387691e-05,0.00503410546625865,92.043737008881,95.0022997296516,0.127312059242183,5835,6380,6846,8937,7270,6767
"Brd1:XR_004938828.1-10","Brd1","XR_004938828.1-10",3919.61973465768,0.00384172719674039,12.0786350966314,0.000510029225822972,0.0646277633688169,78.9504150659156,71.5269366281161,-0.359598682046043,3834,2951,4219,6424,2974,3617
"Brd1:XR_384008.4-10","Brd1","XR_384008.4-10",3594.11985468194,0.00317242503969998,12.4896679418734,0.000409208923638411,0.0558747934263762,76.1652841099508,69.2659306238217,-0.34127722770552,3548,2679,3797,5859,2831,3335
"Brd1:NM_001033274.3-13","Brd1","NM_001033274.3-13",6846.04940124618,0.000572590211365137,18.8638274746559,1.40389710387691e-05,0.00503410546625865,92.043737008881,95.0022997296517,0.127312059242184,5835,6380,6846,8937,7270,6767
"Tymp:NM_138302.2-11","Tymp","NM_138302.2-11",3200.57427091386,0.000440600893227678,11.9013704947268,0.00056092658355994,0.0684700105780876,70.7410086616123,69.434635943398,-0.0661078895020264,2563,2830,3124,3982,5151,2456
"Yaf2:NR_028315.1-3","Yaf2","NR_028315.1-3",824.087935233085,0.000671921857674091,29.9133842387245,4.51783405771358e-08,4.91564205441106e-05,36.2546102556273,39.645411662566,0.275865217416412,571,903,683,709,1038,1130
"Yaf2:XM_006521292.4-3","Yaf2","XM_006521292.4-3",656.931710730457,0.00159632148618664,26.3302036509749,2.87753233126343e-07,0.000230318715484443,32.0054511204983,36.1167657216781,0.368218611476996,422,761,531,555,826,915
"Pphln1:XM_030248516.1-2","Pphln1","XM_030248516.1-2",251.688753242379,0.0188750606419566,10.8542129152083,0.000985712494924959,0.0965942214145681,18.869343771545,24.4680091562082,0.766724612454113,155,378,123,325,319,257
"Gm6961:NR_131148.1-1","Gm6961","NR_131148.1-1",40.866124147712,0.0289896041351261,13.664388520763,0.00021856010061301,0.0365408284035681,10.2714657781225,7.01544749284514,-1.10403374092578,42,40,41,89,8,28
"Gm6961:NR_131148.1-3","Gm6961","NR_131148.1-3",276.818701213973,0.00436382760970196,10.8731377980561,0.000975690833980029,0.0959881106539201,21.8885825137816,23.4865906657442,0.208401972917703,229,383,218,336,214,287
"Scaf11:NM_028148.2-12","Scaf11","NM_028148.2-12",3705.60306948109,0.00036946243300422,12.264369120043,0.000461689276208276,0.0602444666103459,72.352644548693,74.8130174500433,0.120748499954628,3946,3440,3584,5428,2566,3500
"Slc38a1:XR_004938775.1-10","Slc38a1","XR_004938775.1-10",4508.51068626424,0.000780608857114408,16.0829664565714,6.06269080007745e-05,0.0147687806878017,78.2587456261386,81.6793424755152,0.15977996788116,3655,3979,4023,4676,6083,5419
"Slc38a1:XR_004938775.1-11","Slc38a1","XR_004938775.1-11",3220.16601346811,0.000748498652413172,17.4548610310382,2.9421099561917e-05,0.00850556099838655,68.26614666756,71.6158208396421,0.169758370347024,2647,2973,2831,3303,4230,3849
"Slc38a1:XR_004938775.1-13","Slc38a1","XR_004938775.1-13",3441.49040446546,0.000777722827646322,12.8040837429135,0.000345863561631836,0.049975835195355,70.4283399019651,73.2713587426443,0.141622310816821,2985,3047,3152,3291,4452,4198
"Slc38a1:XR_004938775.1-16","Slc38a1","XR_004938775.1-16",58115.8815194154,0.000139033344598362,17.0217385730992,3.69543013916722e-05,0.0101994326943249,175.434289142024,172.737109782195,-0.0970364739997933,55795,47517,55295,62906,73075,62934
"Slc38a1:NM_001166458.1-12","Slc38a1","NM_001166458.1-12",3131.8641918581,0.000301887208550241,23.9452096118877,9.91166088683983e-07,0.000611937205601194,67.7777445705951,70.4698585613525,0.137469363871132,2675,2807,2819,3130,4117,3723
"Slc38a1:XM_036159052.1-17","Slc38a1","XM_036159052.1-17",58115.8815194154,0.000139033344598362,17.0217385730992,3.69543013916722e-05,0.0101994326943249,175.434289142024,172.737109782195,-0.0970364739997933,55795,47517,55295,62906,73075,62934
"Senp1:XM_006520882.5-10","Senp1","XM_006520882.5-10",349.066766285929,0.00499817257162527,17.3005797734828,3.19089480690197e-05,0.00907513969364495,22.9463738269656,27.7162883656215,0.561859222235221,245,434,272,328,385,456
"Kansl2:NR_153345.1-10","Kansl2","NR_153345.1-10",3235.16298934122,0.000243801560409582,13.0916551357837,0.000296614157372421,0.0449431903410904,69.2886998722815,71.3178748515391,0.102485581783519,2862,2842,3021,3883,4542,2958
"Tmbim6:NM_001171036.1-1","Tmbim6","NM_001171036.1-1",4007.92567567488,0.00181863741609852,15.3056037152488,9.14448425752201e-05,0.0198200947814897,79.0438248841448,73.7725761725926,-0.252906564725903,3276,3428,3389,4123,7191,3823
"Tmbim6:NM_001171036.1-4","Tmbim6","NM_001171036.1-4",17918.7580603197,0.000388274914577194,22.8234100280293,1.7758931411166e-06,0.000982717875395223,129.350924272566,126.02477726017,-0.127242883976265,13685,16981,14536,17717,31524,18007
"Tmbim6:NM_001171034.1-2","Tmbim6","NM_001171034.1-2",1769.14151327692,0.00974534192529073,11.9779724484936,0.00053833126042839,0.0667295540754357,48.0962910516958,57.4114010984164,0.578259115725523,841,2472,1069,1452,2880,2254
"Gpd1:NM_010271.3-6","Gpd1","NM_010271.3-6",24.1127962516485,0.017023559832706,11.2743453462083,0.000785855627667711,0.0843488804039721,5.46324178397663,7.82993511148871,1.04070230195866,15,14,11,16,65,36
"Acvrl1:NM_001277259.1-12","Acvrl1","NM_001277259.1-12",37.3465832644785,0.0178812159303797,10.8952133397344,0.000964130839249068,0.0953523857715263,9.4030592451287,7.67511266765416,-0.587962723054607,44,11,34,22,84,42
"Aaas:NM_153416.2-9","Aaas","NM_153416.2-9",3039.15583666151,0.000249215464433919,11.3668628596262,0.00074766052003269,0.0816969488669363,67.2452237115179,69.2429103277037,0.10286301059803,2273,3160,2425,3095,5210,2875
"Tarbp2:XM_030248453.2-3","Tarbp2","XM_030248453.2-3",2013.23739011424,0.000386433684391124,20.4988601484528,5.96667729971754e-06,0.00264431549599595,55.8741089925951,59.0791681297356,0.186101877652419,1518,2422,1349,2467,3231,1635
"Hnrnpa1:XR_383983.2-3","Hnrnpa1","XR_383983.2-3",29448.8082087327,0.000158150621719176,12.6813384718854,0.000369323100455555,0.0520239522390923,147.989753707403,146.04553660014,-0.0718881436917158,32217,24486,27432,34659,31163,29959
"Nckap1l:NM_153505.4-31","Nckap1l","NM_153505.4-31",393.158079322074,0.00335032131052563,17.0662455057188,3.60982372071112e-05,0.0100373253538428,21.8771907279668,24.6179680131535,0.349501697996307,223,322,135,10,862,901
"Tfap4:XM_030249341.1-1","Tfap4","XM_030249341.1-1",257.574918944833,0.00859604710249128,10.8124087812093,0.00100822038062282,0.0976965093254522,23.9668471190131,20.038164613651,-0.528705271889547,228,244,261,395,220,230
"Tfap4:XM_006522764.5-1","Tfap4","XM_006522764.5-1",85.7693687571633,0.00373400510295969,18.5642748444062,1.64270431012949e-05,0.00573444534355219,14.342743123199,11.2675456124927,-0.701836562021502,85,66,87,137,84,71
"Ubn1:NM_026666.4-2","Ubn1","NM_026666.4-2",83.8066422735478,0.0245104912089589,12.3234447254417,0.000447304470931734,0.0587957459788409,10.2584013370927,14.5839244731032,1.02270713156125,33,123,50,82,117,112
"Eef2kmt:NM_027446.2-8","Eef2kmt","NM_027446.2-8",797.308771267915,0.0011003713871963,12.0689627478921,0.000512682171892057,0.0647069624870215,38.8442113937937,36.6159615792531,-0.182141716320624,563,1023,519,973,1223,680
"Abat:NM_172961.3-13","Abat","NM_172961.3-13",645.072576866998,0.00344268227365657,15.6476924321931,7.63056320716733e-05,0.0175756260231027,31.8888943047764,36.5317012842332,0.414323363891143,473,525,704,540,846,863
"Usp7:XM_006522138.4-1","Usp7","XM_006522138.4-1",240.858362326573,0.00600154434668307,39.0886072083775,4.05000475670584e-10,8.64436872418682e-07,17.9071777616579,24.758609842123,0.955292026607537,179,323,164,243,296,268
"Nubp1:XR_384565.4-12","Nubp1","XR_384565.4-12",715.993239075763,0.00302055808261139,22.3585603956479,2.26202511568429e-06,0.00120130150415012,39.0715385824452,33.0699585496289,-0.511322253086048,806,567,697,881,1017,483
"Nubp1:NM_011955.2-11","Nubp1","NM_011955.2-11",3989.21086640168,0.00073597622013202,24.9027840074298,6.02952880838089e-07,0.000413240302701121,79.0530372614118,73.9448195110777,-0.244906545666085,3834,3267,3672,4724,6568,2978
"Gm41420:XR_875901.4-1","Gm41420","XR_875901.4-1",16.7379385374861,0.0514060873390769,15.2326182193829,9.50474919710567e-05,0.0204624193737843,6.73284500306787,4.12497672516406,-1.41565542779032,24,12,20,30,3,11
"Gm41420:XR_875901.4-2","Gm41420","XR_875901.4-2",55.0609006900944,0.0274404008890036,20.2579394251449,6.76720452411497e-06,0.00292219365609437,9.26622679748806,11.1597682878985,0.539229254281015,54,61,44,40,62,71
"Bfar:NM_025653.3-2","Bfar","NM_025653.3-2",775.091166292364,0.00631593291891693,18.0838313614515,2.11388877405881e-05,0.00671985751518643,40.52300530268,33.8199023360114,-0.556387156942874,812,659,876,1053,484,784
"Bfar:XM_030249248.2-2","Bfar","XM_030249248.2-2",800.026692339786,0.00635411911813716,17.8368619601122,2.40675231856184e-05,0.00739232891604397,41.093078441147,34.370154349896,-0.550740014701363,831,693,901,1095,498,801
"Rrn3:NM_001039521.1-5","Rrn3","NM_001039521.1-5",1566.184529446,0.00049567289590562,11.4642554824904,0.000709476489343668,0.078714309136771,52.6135619483394,50.465116246073,-0.13551258078369,1577,1285,1568,1794,2089,1366
"Ube2v2:NM_001159351.1-2","Ube2v2","NM_001159351.1-2",1811.0888107425,0.00115012234086777,13.6636690126111,0.000218643863233668,0.0365408284035681,54.5254963542338,51.2736923199057,-0.201031178056116,2663,1254,1799,3055,587,1509
"Dnm1l:NR_075074.1-15","Dnm1l","NR_075074.1-15",416.382386875455,0.00421568390191735,12.9119813348155,0.000326485511254629,0.048169616447537,25.7528331870548,29.6924130085712,0.426004861495628,486,418,343,433,290,517
"Pi4ka:NM_001001983.2-52","Pi4ka","NM_001001983.2-52",1154.3654671267,0.000517576915394723,13.444240291465,0.000245759521946967,0.0397055415429494,43.5053901604791,46.2081956315806,0.190670265947542,1001,1070,1001,1104,1826,1172
"Pi4ka:NM_001001983.2-53","Pi4ka","NM_001001983.2-53",1035.76584767481,0.00055000325106654,17.7903585435787,2.46629845803197e-05,0.00754064865381881,41.1284446099631,44.2609423271502,0.230317691890717,872,956,876,1004,1693,1056
"Thap7:XM_011246003.4-2","Thap7","XM_011246003.4-2",594.477501374932,0.00108085888391585,15.2935718809624,9.20291474550633e-05,0.0199082319725836,34.5158060251791,31.6355548756373,-0.264706271560454,495,522,583,699,888,520
"Prodh:XR_004939172.1-1","Prodh","XR_004939172.1-1",564.333348537711,0.00120331465677839,20.6622678618473,5.47850326547846e-06,0.0024754108918068,33.9516199055005,30.355971114754,-0.339132644619694,413,449,656,487,865,622
"Prodh:XR_001781795.1-1","Prodh","XR_001781795.1-1",564.333348537711,0.00120331465677839,20.6622678618473,5.47850326547846e-06,0.0024754108918068,33.9516199055005,30.355971114754,-0.339132644619694,413,449,656,487,865,622
"Prodh:NM_011172.2-1","Prodh","NM_011172.2-1",559.005231142676,0.00123449673615779,20.7318813922037,5.28290689767863e-06,0.00241626145624378,33.8215034029107,30.1935872104686,-0.343601906474424,410,442,653,480,851,621
"Arvcf:XR_004939146.1-1","Arvcf","XR_004939146.1-1",889.319372203901,0.0023044426255503,28.2981872777265,1.03993324063879e-07,9.7109399316367e-05,42.763853218258,36.9843603919565,-0.450938145747507,832,572,969,590,1574,989
"Arvcf:XR_004939146.1-2","Arvcf","XR_004939146.1-2",2231.983108793,0.000446780023219796,12.8193554388791,0.000343051885456639,0.0498912311520725,60.9226132025557,58.4191533764797,-0.141429586135182,1727,1569,2408,1201,4270,2736
"Arvcf:NM_033474.3-1","Arvcf","NM_033474.3-1",575.697516054756,0.00242799438970371,37.8200874809696,7.75788258386737e-10,1.48601909360536e-06,35.5888131706162,29.5865345391714,-0.560250983990684,485,354,705,432,947,646
"Arvcf:NM_033474.3-2","Arvcf","NM_033474.3-2",381.599285490971,0.00130826792136179,35.6681035687028,2.33963513640432e-09,3.79958441539842e-06,28.8044449412771,24.6116571777631,-0.469572973159593,328,237,453,267,658,427
"Arvcf:XM_036159752.1-1","Arvcf","XM_036159752.1-1",575.697516054756,0.00242799438970371,37.8200874809696,7.75788258386737e-10,1.48601909360536e-06,35.5888131706162,29.5865345391714,-0.560250983990684,485,354,705,432,947,646
"Hira:XM_006521800.4-3","Hira","XM_006521800.4-3",289.540083346374,0.00589547218191004,10.9592088167888,0.000931395765235887,0.0935022197300916,21.387533505722,25.2100169230921,0.486939913507667,223,332,269,299,342,304
"Acap2:XR_384614.5-24","Acap2","XR_384614.5-24",846.090972474292,0.0033690429766655,12.2380849307875,0.000468238629357405,0.0606930965536009,40.0844934647239,36.4446343129893,-0.294030388725639,939,723,913,1352,362,801
"Ncbp2:NM_026554.4-4","Ncbp2","NM_026554.4-4",9207.18920263067,0.00042524567573484,14.2664179577988,0.000158670640134543,0.0291955280562174,104.530716639225,102.48058128767,-0.0843354728937467,10112,7535,9596,10732,10038,8260
"Nrros:XM_006522076.4-1","Nrros","XM_006522076.4-1",356.702483806068,0.0134725389175197,11.6960735691005,0.000626321225538375,0.073336848912791,22.8228235115716,28.4686066571348,0.658065217319912,247,393,271,313,699,325
"Ubxn7:XM_036159898.1-8","Ubxn7","XM_036159898.1-8",42.2277600290206,0.0103298952035804,30.7661733327548,2.910677277214e-08,3.47727468943415e-05,6.81296679994446,10.8765203953399,1.35478566446944,20,50,26,33,46,81
"Tnk2:XM_017317066.3-1","Tnk2","XM_017317066.3-1",3171.75166093889,0.00193238347984172,16.877370343706,3.98741474833028e-05,0.0108057011063186,72.4923191916282,66.3775422840311,-0.311462404703324,2977,1770,3863,4190,4325,2657
"Tnk2:XM_011245946.1-1","Tnk2","XM_011245946.1-1",3147.13281790165,0.00199860501984125,17.0758594194971,3.59159531571061e-05,0.00999904597502923,72.3147955241043,66.0993129701571,-0.317275160105513,2966,1747,3835,4161,4295,2626
"Tnk2:NM_016788.3-1","Tnk2","NM_016788.3-1",2500.59764579585,0.00172903204496085,16.9316617588281,3.87498379623903e-05,0.0105556767379396,65.7813756847498,60.0816641940761,-0.310207468372797,2321,1463,3048,3336,3387,2038
"Tnk2:XM_006522335.1-1","Tnk2","XM_006522335.1-1",63.3122782823875,0.00643207173096109,41.5264683156725,1.1628580773204e-10,2.63244052810613e-07,8.47326729565884,13.2911749449868,1.30633746454811,38,60,35,45,126,95
"Lrch3:XR_001781866.3-17","Lrch3","XR_001781866.3-17",541.77418790742,0.00235311956526872,14.4062479739802,0.000147312731654216,0.0279095351484611,29.8144285456329,33.03063994523,0.309696740247126,424,605,463,574,601,638
"Zfp148:NM_001358569.1-1","Zfp148","NM_001358569.1-1",3.00570775289835,0.112107826209019,12.1273991656952,0.000496863671246924,0.0634132163748074,1.00874003151586,3.53837404030602,3.62187485300517,1,7,0,1,4,5
"Kalrn:XR_001781845.2-60","Kalrn","XR_001781845.2-60",1775.91050240805,0.00798464523210929,11.8276870214474,0.000583564395528705,0.0700880854100347,57.0309046664819,50.3503592475444,-0.408664718887,2005,1132,2212,2521,917,1889
