"","baseMean","log2FoldChange","lfcSE","pvalue","padj","10_S2_Diff_S10","12_S3_Diff_S12","2_S1_S2","4_S2_S4","6_S3_S6","8_S1_Diff_S8"
"Mars2",2798.55267298817,-0.390833947123642,0.124995682408737,0.000974467244608779,0.0057690397125776,1864,3025,2968,3031,2463,2259
"Satb2",12511.0359141688,-0.594571581199007,0.140623100211801,5.52395471592391e-06,8.29740733798055e-05,7977,12486,13998,14326,12266,8821
"1700066M21Rik",1882.41285495564,-0.458982046610963,0.190531371688983,0.00638125305754928,0.0262030889639022,1346,2138,2018,2199,1923,1266
"Tyw5",1542.37176361849,-0.698796183745949,0.218370004686445,0.000169063123589261,0.001397933911962,893,1521,1790,1937,1720,1070
"Maip1",5011.46121443577,0.278338888722771,0.111876930169256,0.00952651653982147,0.035812392492563,4416,7346,4495,4791,3681,6366
"Sgo2a",8837.18253417885,-1.07404414479167,0.369562596704113,8.20068695714144e-05,0.000769052794294718,4673,5859,12208,12934,10959,4815
"Bzw1",49259.1420950199,-0.623523258898406,0.135704073611817,8.7600029797843e-07,1.75108200651189e-05,31250,53949,60357,61990,51473,38902
"Clk1",4117.88250925803,-1.24102399294553,0.366344262741344,1.00693024919067e-05,0.000136589428263947,2054,2289,5257,5439,5252,1776
"Orc2",15906.5456163384,-0.33389807710345,0.113655590080601,0.00215834993291146,0.0109903933324964,11447,20368,17371,18689,15015,13736
"Fam126b",1958.74992679388,-1.51303741876594,0.300588945671047,6.50981355715527e-09,2.39481193824542e-07,804,1015,2603,2918,2339,883
"Trak2",8589.72866691491,-0.366741235925951,0.137463828614111,0.00445596901821147,0.0197124924774001,6202,9565,9172,9371,8009,6884
"Mpp4",304.368867971458,-0.399218170323463,0.17365415410218,0.0108622503335002,0.0397255822727084,170,347,336,334,265,260
"Als2",6016.75266725572,-0.245664183724391,0.0845309787168686,0.00293477009921141,0.0141274550528843,4023,7271,5988,6417,5260,5650
"Sumo1",13326.0373596724,-0.514029342491084,0.161628043333152,0.000490845679482435,0.0032988920041882,9225,15408,14782,16845,13613,9682
"Nop58",40815.5636248689,-0.64293605975565,0.220635316031093,0.000589094181278946,0.00382437024372701,25261,41422,50708,53828,44555,31622
"LOC115485825",91.1376080257255,-0.601736150285408,0.301476200730852,0.00825265408971004,0.031933918362637,56,115,108,132,112,53
"Gm26287",19.6376262159764,-0.872443556630531,0.536640963005539,0.0045942697279569,0.0202261687855402,8,10,24,23,24,8
"Bmpr2",18079.2930799021,-1.0252097470585,0.298736669395475,1.49779287999447e-05,0.000191507432320756,9765,14401,21509,24134,20984,7675
"Fam117b",7282.36125290802,-0.573868673808814,0.164684910724302,0.000124282574505555,0.00108136153726431,4444,7494,7032,8664,6883,4436
"Nbeal1",2430.32022971123,-1.69893932202752,0.390292117317651,1.58530127511392e-07,4.06383648384642e-06,816,1125,3571,3369,2974,826
"Raph1",5614.91710845379,-0.626809608154685,0.170506473984854,4.52188233883536e-05,0.000474096753815193,3368,5620,5677,6458,5442,3248
"Ino80d",6132.97894122542,-0.712184731584711,0.277434208070826,0.00111893419568913,0.00644763153322487,3652,5715,6854,7425,6325,2878
"Eef1b2",84001.1772660464,0.438500807710832,0.170926826189137,0.00456960515679998,0.0201514301856864,76191,133727,71149,78556,59155,129702
"Zdbf2",7580.17416316655,-0.739633239967599,0.520003566352835,0.0112152212509679,0.0407790152718725,2225,2665,2642,6461,5671,835
"1700039I01Rik",8.88753485446556,0.77799290478172,0.921907604565418,0.00304043693398569,0.0145194538985985,4,12,0,0,0,0
"Klf7",11986.5748682279,-0.434619449427978,0.194052817003783,0.0108969433361016,0.0398080147760826,8096,12874,12295,13401,11216,8005
"Creb1",7629.83748913843,-1.18017360721779,0.291553113945806,7.95464040790463e-07,1.61472269809634e-05,3863,5289,10398,10807,9254,4070
"Mettl21a",1315.0651299288,0.304074588609405,0.131033064694809,0.0140164449568633,0.0485241595344999,1093,1835,1115,1086,897,1528
"Ccnyl1",6142.40712700608,-0.292699631220451,0.108762980707572,0.00513554656777127,0.0221166435325605,4422,7878,6736,7179,5818,5865
"Fzd5",2153.04201916061,-1.67183459403404,0.190909283261961,5.61783186061563e-20,1.18990218469949e-17,765,1217,2554,3013,2293,678
"Plekhm3",5375.74867344862,0.306803323547046,0.131067403839473,0.0131968785786438,0.046363040922484,4207,7075,3636,4119,3429,4865
"Crygc",37.8732529645279,2.07998443406385,0.565487971701255,9.4278230446255e-07,1.85960477357474e-05,42,72,1,8,13,62
"Idh1",5905.35247329024,-0.55425058871901,0.130395279554912,6.18285360175463e-06,9.11091055342184e-05,3518,6921,6375,7884,6342,5209
"Pikfyve",7573.56128844538,-1.21128649987119,0.308427483995814,1.2567420355357e-06,2.37839564468846e-05,3808,5360,9652,10581,9059,3151
"Pth2r",27.1062218573716,-0.880143946547484,0.5127524605207,0.00381766369129808,0.0174178829292492,13,19,38,40,41,14
"Map2",5562.0124731969,-0.44643965071173,0.179491304766464,0.00547537321847625,0.0232839385557145,3582,5695,5306,5983,5410,3882
"Rpe",5473.47143837332,-0.857546622932265,0.256888742795101,4.36790552940068e-05,0.000461181324501525,3154,4548,6719,7310,6227,3412
"Kansl1l",1778.36099537834,-0.879233778560297,0.230309408420475,6.15362802517222e-06,9.08060704150854e-05,901,1602,2122,2211,1830,971
"Gm46093",37.8505070408936,-1.65336919241613,0.559397987936721,2.07686913214381e-05,0.000249999247025968,17,11,73,43,48,8
"Acadl",11165.7654223543,0.429804342406006,0.166045860990549,0.00444027471966759,0.0196638058282386,9507,17300,8910,9520,7197,14614
"LOC115487097",331.001483113406,-0.719366626589947,0.338338166154121,0.00334337251480177,0.0156944656957417,166,241,355,297,312,124
"Tmem169",908.465943377913,-1.11562949272331,0.205979441187818,1.00137674556557e-09,4.5351768850463e-08,529,803,1262,1349,1061,452
"Marchf4",2402.94028288137,-0.563714491394879,0.232280469818436,0.0036398020109151,0.0167729152718741,1675,2666,3394,3354,2679,2139
"Rpl37a",71777.0331843451,0.40427967127971,0.169481587243019,0.00852546632188505,0.0328139690351703,61998,110503,58155,68684,50662,108540
"Gpbar1",245.189115790999,1.09430800206362,0.428397889759152,0.000230894764594346,0.0017938615482693,274,352,87,86,94,226
"Aamp",39848.058258872,0.451152164169519,0.170683107286791,0.00347864953036762,0.0161630405500285,37469,62921,29964,35951,28230,53963
"Tmbim1",7480.16496801955,0.550980936093122,0.18936701831671,0.000981768752460323,0.00579907294939169,7406,13053,5872,6494,5198,11118
"Slc11a1",1417.87446049702,0.902254548196915,0.149949271447753,6.71839150930144e-11,3.85966990571347e-09,1464,2213,839,897,784,1893
"Vil1",2258.23371967019,0.514937917300372,0.262984310338997,0.0140959110917829,0.0487314748370814,1948,3571,1590,1609,1262,2861
"Usp37",10368.8859840369,-0.375702856155963,0.150226493476171,0.00694096164228905,0.0279464333097464,7288,11709,10849,11441,9558,7907
"Zfp142",9158.02104918812,-0.478500848847624,0.14304116631503,0.000326211847778008,0.00236526149241253,6098,10177,9930,10551,9095,7045
"Rnf25",5687.59615783688,0.357615410234665,0.133429358007079,0.00442685567924679,0.0196209547110814,5008,8366,4484,4983,4345,7364
"Ttll4",12373.2801507997,-0.498841545236642,0.213894618443085,0.00644816286142622,0.026423984178473,8398,13871,14802,15057,12854,9250
"Cyp27a1",456.081307341111,0.592357110863516,0.28946707086498,0.00777948188474592,0.0305251968099251,447,674,232,318,243,477
"Gm32275",511.878729241527,0.511272552638363,0.217728503912109,0.0058256260881817,0.0244301493643048,500,952,419,465,430,918
"Cryba2",668.425664195509,0.504924948489357,0.188080380894111,0.00241904949536166,0.0120773925876758,720,1114,651,621,527,1259
"Nhej1",790.287826103673,0.526658736895813,0.164248024225918,0.000422602866783893,0.00292364220177877,756,1252,537,649,636,1158
"Cnppd1",6533.00611357146,0.795009786260369,0.137051897328344,4.74791925863953e-10,2.28346603060579e-08,6324,10962,4265,4902,3745,9250
"Zfand2b",2522.10068022849,0.589901634250962,0.19160416895565,0.000466648341877395,0.0031626209052447,2388,3773,1663,2085,1574,3593
"Ankzf1",3004.46291336148,0.836818855102484,0.129160704164243,5.09860843490939e-12,3.73820700250402e-10,3148,5242,1918,2175,1799,4014
"Dnpep",10164.8131057475,0.676352861242221,0.20516413573499,0.000137692895674538,0.00117800176638082,10604,17625,7226,8272,6853,16092
"Des",133.598894835081,1.15309631222809,0.234079413672863,1.29779837714219e-08,4.468560619096e-07,144,216,50,76,74,191
"Gmppa",8778.80304395502,0.639167192152738,0.12354008080307,4.30421381943269e-08,1.29676809740925e-06,8498,14355,6512,7142,5724,12611
"LOC118567755",15.6710540525462,0.888818889044149,0.611306481588602,0.00529296600252638,0.0226691593355751,30,14,7,3,6,19
"Asic4",468.114896741547,2.44210103216795,0.464983938109517,4.82826090757676e-10,2.31679182999948e-08,667,1107,53,128,96,644
"Gm32506",128.813583934473,0.765664913764575,0.28907458711036,0.000668318674249804,0.00423451673507489,104,201,76,70,82,223
"Chpf",18278.526565769,0.309238477854565,0.133604261477886,0.0140390997397788,0.0485865460378647,17877,27642,16412,17927,14444,24471
"Stk11ip",3488.35254759337,0.432946181142398,0.128830179289738,0.000372165662920523,0.0026346866258543,2988,4820,2507,2706,2348,4139
"Farsb",18204.8353611906,0.288614623343322,0.118029233418075,0.0104534203806317,0.0385911570354696,17200,30254,17393,18409,15104,24882
"Acsl3",7625.24512766262,-0.636197964744966,0.163138083955148,1.76338579332431e-05,0.000219054719788018,4975,7979,8673,9767,8221,5498
"Utp14b",2673.62574557646,-0.969327367823735,0.183267964471011,3.3946291562646e-09,1.33050427621893e-07,1523,2313,3415,3787,3056,1725
"Ap1s3",885.975289162714,-0.677312245688677,0.288431344526896,0.00241898745321376,0.0120773925876758,665,903,1396,1247,1135,675
"Fam124b",761.356763931105,0.713407114952104,0.24454249585805,0.000393160105896197,0.00275724891656768,790,1552,610,613,457,1230
"Cul3",17424.7444495532,-0.758779257978816,0.220286766326485,5.04861561260135e-05,0.000517674429245172,10764,16809,21640,22729,18832,10817
"Dock10",409.101192775165,-0.89159301418248,0.40410997187166,0.00124168709790666,0.00701237187072579,120,198,338,360,308,146
"Nyap2",1793.25512202828,-1.8151341578258,0.242742133178328,2.25363564274223e-15,2.7315887741423e-13,797,1028,2926,3415,2756,826
"Irs1",2108.31835156944,-1.36950684923657,0.222139418354172,9.56933296885119e-12,6.51491373454028e-10,979,1523,2801,2891,2465,835
"Rhbdd1",5251.59524953327,1.06928494024873,0.101746099784719,1.32198654123821e-27,6.02624690939654e-25,5476,9530,3198,3283,2750,7551
"Col4a4",22.9231367073217,3.75435622430462,1.99253017989088,1.9043342804207e-06,3.38120114531258e-05,16,23,0,0,0,16
"Agfg1",16780.5379284291,-0.357193782650496,0.11766750569501,0.00146947567965189,0.00804108442761494,12116,19656,17209,19079,16121,13818
"Trip12",39954.9342358107,-0.490237955029735,0.182283342908436,0.00255759361981509,0.0126120845348096,27716,44167,44832,46563,39869,27793
"Slc16a14",1301.42350002612,1.16627847256262,0.399903844366782,6.13675449718842e-05,0.00060727515361748,1257,2054,517,551,396,1424
"Gm39669",74.7630877660708,1.05692087355926,0.42148399757603,0.00029735161599964,0.0021970282015139,83,135,37,57,17,122
"Cab39",18504.6962027262,-0.363430251657697,0.159627926837593,0.0130893959179018,0.0460754646638379,13641,21617,19979,21125,17507,14407
"Itm2c",13360.4508538532,0.542836465936366,0.186588092810841,0.00102451505491255,0.00599415630202605,12768,21932,10876,11697,8960,21297
"Gpr55",28.1885818263437,1.10457805705973,0.534873036432061,0.000807744136333733,0.00494961624628347,29,48,15,13,6,52
"LOC118567764",243.087973524239,-1.04559624377907,0.308311248001473,1.62625191761569e-05,0.000205303289948726,135,163,296,351,270,123
"Ncl",198875.008247881,-0.855660368521712,0.216020191205725,3.8382015062187e-06,6.16257636936446e-05,116765,187543,264389,276599,227932,136480
"Snora75",34.9570174778277,-2.06750802566249,0.611323490434855,2.23757101725844e-06,3.88316189068635e-05,5,12,64,30,67,9
"Gm51638",39.34388461161,0.631969270311082,0.345247949249613,0.00986352127250831,0.0368611972131931,47,64,26,28,16,43
"Gigyf2",13840.7820960027,-0.454689531072612,0.117870789038233,5.13620247000198e-05,0.000524347758488177,8666,15052,13644,15610,12823,10526
"Gm25395",15.6974736942391,-1.28423875677086,0.623563263572384,0.000456586827660538,0.00310849649000449,6,7,23,32,20,6
"Dgkd",23172.3122236084,0.53563700126932,0.108774945942913,2.74631422420905e-07,6.46323939028503e-06,21926,37843,16980,19873,15869,29473
"Agap1",9502.44944913154,-0.243167730395181,0.0943392088573239,0.00797039621619007,0.0310595127777903,7304,12287,10068,11236,9084,9381
"Lrrfip1",665.668295190911,0.57259212359317,0.267862560921224,0.00704460440594807,0.0282552237544616,694,1178,412,543,405,790
"Erfe",559.124679518987,0.619693284452968,0.278603858902817,0.00447395562821429,0.0197837147971374,710,1126,451,504,353,819
"Per2",1854.79989521211,0.598040916596057,0.158296901534198,3.56285094251289e-05,0.000394226985791051,1845,3018,1344,1409,1162,2229
"Traf3ip1",2376.05681940209,-0.298650552593638,0.12909548969818,0.014488550068948,0.0498119899079718,1767,2882,2679,2603,2206,2128
"Ndufa10",30715.6466541707,0.486669839799033,0.203633204617734,0.00590154702671605,0.0246709608459348,28378,49314,23231,26685,20619,44242
"Gm36102",99.8784531648006,3.73620343476811,0.40083326274486,1.0032753801167e-26,4.20753628913341e-24,97,216,11,8,8,165
"Dusp28",785.926843070164,0.522935588048771,0.252456385965951,0.0105981505645454,0.0390087097047484,713,1231,627,651,472,1298
"9430060I03Rik",269.122886037272,0.53377806999202,0.229738884819873,0.00553435370590741,0.0234728687012889,309,498,295,262,195,560
"Capn10",6701.57225301621,0.8304671572054,0.136889270790822,7.51880653577507e-11,4.30770093575594e-09,6808,11441,4389,5071,3779,9531
"Kif1a",14698.1279601766,-0.493550689558563,0.155368329441314,0.000546832972234068,0.00360583037571578,9909,16742,16392,18868,15239,12402
"Sned1",9.99630745894052,1.08988739155245,0.727384253914445,0.00196980611057226,0.0101680517134224,10,24,2,2,4,18
"Pask",6269.88438985976,0.252494359587574,0.106588833002877,0.0139528815345169,0.0483659263312631,5294,9328,5397,5706,4577,6998
"Ppp1r7",8734.75356798303,-0.254737251091792,0.0967492337159935,0.00663447403812559,0.0270237540997388,6366,11331,9184,9852,7808,7781
"Gm17415",239.915244194669,0.547729866849511,0.28688245956316,0.0131448470822998,0.0462281894943074,170,486,163,200,174,440
"Septin2",28725.6134069912,-0.653282628603245,0.202375535466418,0.000199155467184951,0.00159028598301647,18322,29907,33979,36084,30451,18657
"Farp2",1541.38390935437,-0.711490180076791,0.113731326388014,4.8493537749638e-11,2.88880963940954e-09,914,1675,1777,2098,1586,1127
"Gm41920",41.4570622092311,-0.857070062562694,0.368583121838967,0.00105753774304501,0.00616157514140341,19,39,63,52,66,33
"Stk25",13530.7084045253,0.319873466815936,0.137117552291783,0.0129930750762155,0.0458210210684769,12119,19973,10383,12212,10367,16011
"Ppip5k2",10512.5038790964,-0.867534987550815,0.256390662845437,3.51950886661315e-05,0.00039047926679371,6334,9101,13273,14133,11953,6020
"Gin1",1599.52491689762,-0.424339174173195,0.153326786008154,0.00269848513225488,0.0131726385923542,986,1717,1572,1647,1538,1204
"LOC118567770",512.837730310367,-0.991789426560421,0.26351903245595,4.60395672760742e-06,7.18306314145833e-05,239,433,776,647,595,361
"Relch",6966.40524485722,-0.460751690032023,0.145303162567945,0.000643631339939398,0.00410471580510622,4943,7921,7510,7944,6991,4999
"Zcchc2",7506.84989810853,-0.472144299272541,0.144838470738575,0.000452402943210278,0.00308502026542319,5136,7981,8152,8668,7174,5727
"Bcl2",3057.502465634,-0.545808414749731,0.255836035653888,0.00818863421085487,0.0317154545192862,2055,2873,3129,3670,2916,1607
"Vps4b",11426.8245741197,-0.522963242500197,0.189059020068109,0.00174625655232925,0.00923745046563876,7641,11564,12471,13444,11364,8140
"Gm32810",506.244699093705,-1.52131025973719,0.366359667511594,3.79433639176344e-07,8.51856957161536e-06,189,249,531,691,605,154
"Clasp1",15216.3950070917,-0.347712646480482,0.12302697782198,0.00294119649423675,0.0141548860223147,10233,17699,14450,17053,14115,12155
"Tmem185b",4506.93797444982,0.370762565035048,0.138781678961331,0.00435078231560448,0.0193451133112618,4194,7010,3785,4199,3208,5738
"Ptpn4",3910.75559311155,-1.35929898202493,0.381345797386241,4.36431368726402e-06,6.89404228703104e-05,1692,2193,5073,5385,4538,1419
"Tmem177",1645.98955843629,0.388700359444986,0.128793846349372,0.00140616388383826,0.00775712651448044,1342,2373,1319,1430,1064,2127
"Tmem37",288.413831435027,1.05999646813911,0.210028478677688,8.81647710273044e-09,3.15829971544982e-07,275,455,122,176,132,368
"Ccdc93",5869.20132758439,-0.629024066677778,0.143237566522781,2.19111175652704e-06,3.81923710911185e-05,3656,6071,6240,7064,5860,3810
"Ccnt2",6587.79790112524,-0.549702092343686,0.191606719024478,0.0011201353844759,0.00645211830422626,4299,6627,7445,7114,6706,4414
"R3hdm1",15088.0764824247,-0.46743008353683,0.12391356705705,6.86712914175339e-05,0.000664710121392122,11291,17786,17269,18290,15610,11773
"Gm41949",199.303440529015,-0.54922470070721,0.290364847917516,0.0135168384214237,0.0471997643395228,108,174,249,174,190,122
"Gm16083",545.29007256005,-0.643262887251,0.251048432693911,0.0016495593235536,0.00883524547600591,304,530,526,629,498,232
"Yod1",1602.54232464796,-0.833813980086829,0.294525899398286,0.00027297502525045,0.00204794751501849,867,1164,1888,1826,1678,852
"Eif2d",3200.70282151463,0.520999812352355,0.146350858479008,0.000122675385528918,0.00107004166354238,2566,4447,1970,2395,1980,3828
"Srgap2",6201.32913877639,-0.413065778978032,0.15072449967816,0.0030547439043173,0.0145844546743237,4472,7180,6801,7101,6215,4887
"Nucks1",30396.9355935068,-0.507630974169287,0.140312638032025,0.000104940749433802,0.000941995965272856,21406,34275,34198,37462,30518,22876
"Rbbp5",12274.1647096957,0.218568770398807,0.0843974828711112,0.00804868062090362,0.0312657991737177,10059,18357,10901,11548,9187,14050
"Mdm4",13872.4951388952,-0.707091552015382,0.29810997721196,0.00194373595428982,0.0100563037812739,9067,12459,16674,18113,15206,7232
"Pik3c2b",1642.33176864962,-0.960502024362821,0.143943751996138,6.91104946048083e-13,5.91501208721725e-11,927,1437,1856,2150,1844,915
"Plekha6",14518.8675128155,-0.467014001595418,0.188091066754473,0.0050599332473766,0.0218496170231136,7135,11366,9667,12694,10737,6981
"Sox13",287.832312855049,0.411915739978159,0.18397090253318,0.0119990161423892,0.0430465987150998,232,397,168,229,181,301
"Snrpe",9690.35228123297,-0.386722592162512,0.0988738723812982,5.26131932811231e-05,0.000534518435034821,6463,11472,10383,11141,9101,8466
"Zc3h11a",21413.8075159673,-0.434083934087202,0.154451353073119,0.00228118772393079,0.011509678869852,14702,23125,23800,24040,20448,17146
"Zbed6",2323.48940086314,-1.27010772713447,0.462079007249687,8.1878959962316e-05,0.000768540694471712,1003,1145,2857,2766,2753,670
"Optc",1741.0668835329,0.876082534444905,0.117622840768289,4.06856257881423e-15,4.68756531401954e-13,1238,1923,722,854,691,1682
"Prelp",145.577284523837,1.08611929886581,0.408487513060466,0.000173200716355308,0.00142369495149135,106,200,22,46,56,94
"Btg2",1242.21450285852,0.502223697418385,0.125748717477167,2.39380090052143e-05,0.000280579156417182,1002,1618,704,930,734,1302
"Cyb5r1",12494.921688891,0.96669662504065,0.122201977585205,6.67378765883875e-17,9.82426487777513e-15,13972,23797,8579,8916,7001,18338
"Syt2",1493.60867896027,-0.527293232728902,0.134558829875098,2.90838076328094e-05,0.000330905242676278,980,1708,1569,1766,1617,1120
"Ppp1r12b",2547.37638970798,-0.416593461896331,0.13548619666976,0.00105699799200282,0.00616014199397086,1625,2752,2214,2901,2277,1743
"Ptpn7",517.044100790719,1.78759732961091,0.183766264317954,8.56569467608541e-24,2.89700083327153e-21,547,968,181,208,164,770
"Elf3",355.80105360676,0.781077830649949,0.245855186481302,0.000115340610628986,0.0010162089345711,340,583,164,224,220,429
"Shisa4",2261.82062086434,0.666354938824225,0.265297458862652,0.00166958020739655,0.00890598508493979,2275,3364,1458,1700,1184,3267
"Nav1",23968.1264637783,-0.533640783027898,0.127786588341169,9.49694072842434e-06,0.000130328108726656,16417,26492,26737,29643,25159,19133
"Tnni1",137.021345155853,0.973340067997677,0.356296093061363,0.000202838335451371,0.00161455532745514,151,170,54,72,63,188
"Camsap2",16792.1788438732,-0.785670099877899,0.204928597639069,9.59657228620714e-06,0.000131351517147179,10611,15855,20427,21891,17586,9546
"Ddx59",1530.63778989343,0.482945549830968,0.12819239252058,6.55574682467207e-05,0.000641172831933529,1282,2302,1138,1163,1070,1994
"Kif14",5616.7968394225,-0.513110047335772,0.159935106492901,0.000448468070936045,0.00306309584000197,3906,6773,6905,7092,5856,4459
"Zfp281",6960.87719879808,-1.07820817007107,0.257688495504845,5.61813250461951e-07,1.19116906460431e-05,3820,5565,8954,9904,7994,3437
"Gm4258",77.0785973343472,-1.39746287162154,0.518121625491848,7.23676036147341e-05,0.000693842626059459,22,35,198,130,97,67
"2310009B15Rik",1700.92625993404,0.44702040120928,0.137766019974049,0.000529132686017035,0.00350786699117648,1521,2337,1345,1374,1137,2289
"Dennd1b",3285.19606516692,-0.7712468216923,0.206823349577223,1.58760307678922e-05,0.00020115074874437,1878,3168,3912,3982,3339,1848
"Zbtb41",5383.24192614171,-1.4832649954528,0.311585242214692,2.47126961882915e-08,7.96006952952817e-07,2337,3180,7527,7975,6657,2239
"Aspm",14102.7504807864,-0.6842719818387,0.27949607887736,0.00179670533953436,0.00945179917300421,9575,13338,16852,18705,15905,7810
"Cdc73",9471.62619533437,-0.587672938416035,0.167486805377558,0.000105644078550219,0.00094709306674628,6494,10174,11448,12199,9614,6986
"Ro60",11125.3585116365,-1.35593089685511,0.29811138106115,6.76717679398693e-08,1.92538575567316e-06,5605,8230,18260,17878,15091,6043
"Uchl5",9656.8855484086,-0.499094814581658,0.148450229146274,0.000280234947624997,0.00209119096681444,6467,11462,11379,11905,9825,7801
"Pdc",156.656168639657,-1.47433761533337,0.427453542724816,5.85936920955824e-06,8.7076621513272e-05,73,96,233,214,230,44
"Tpr",69371.4581794321,-1.3540299559707,0.355691588858976,1.71203636723148e-06,3.10014599175103e-05,31142,44074,97248,102491,91554,32035
"Ivns1abp",58120.1412012197,-0.52969625762663,0.174662497527586,0.000740609054543543,0.00460415987688217,36513,59649,59877,63312,57701,38535
"Swt1",4233.68805708121,-0.750492362123495,0.252830463027352,0.000272479756115313,0.00204642836890472,2552,3953,5179,5719,4594,2670
"Rnf2",27728.6021362618,-0.67267464031123,0.266650770626422,0.00156582303330401,0.00846448651336728,18641,25911,35909,37823,30765,19070
"Niban1",11645.2497949593,0.550685455032647,0.275296617566999,0.0107098589879033,0.0393163573384706,13679,23347,10980,9966,7854,18955
"2810414N06Rik",341.456797545282,1.1236007522817,0.327231949867707,1.09878074171412e-05,0.000146940901613542,342,657,157,204,160,544
"Edem3",18605.7267780405,-0.839170260748006,0.304017257570546,0.000331189443607772,0.00239225333896361,11313,15234,22853,24826,20389,9236
"1700025G04Rik",10780.7964828811,-0.758757232108704,0.1839242876109,3.30636357553931e-06,5.47639319237628e-05,6815,11401,12936,14906,12839,7404
"Tsen15",12992.2658722899,0.299466420089771,0.122153628373534,0.00999863253374407,0.037220189170971,11084,19731,11192,11774,9913,16429
"Rgl1",7999.94204618475,-0.538874356546519,0.124592891355258,4.78456505156884e-06,7.42067637325051e-05,4818,8039,8711,9377,7475,6555
"Nmnat2",18238.3027662303,0.230825002957093,0.0940453502301883,0.0115419663453166,0.0417066159391597,16934,29762,17411,18731,15212,22815
"Lamc2",655.774167473865,1.57962065444963,0.259311582502834,1.92408699452433e-11,1.237612889208e-09,526,858,187,224,183,827
"Dhx9",91562.2717795352,-0.711479011512708,0.158530753001272,8.60442491732314e-07,1.72822017328878e-05,57323,97957,117854,119732,99844,68038
"Stx6",15748.3375409315,0.463261088562192,0.13803057930323,0.000334771402003657,0.00241563025761001,13952,24199,11880,13601,10612,20575
"BC034090",585.901212449475,-0.502209291840671,0.205737132164659,0.00479486405523121,0.0209160608225802,262,501,509,567,402,339
"Xpr1",26756.523367024,-0.628870462921768,0.2184049181747,0.000709012320262002,0.00444728667172417,16366,24772,26150,30281,26161,13704
"Acbd6",32977.2565155934,0.377900606367863,0.134957508648365,0.00289537048582151,0.0139634369174773,30974,49363,27178,30458,24275,43766
"Lhx4",188.525902251396,-1.11904461157976,0.238740548052311,4.68638206221127e-08,1.38797663082639e-06,132,214,394,442,355,221
"Cep350",12755.8506678436,-0.893853743613509,0.303377268061972,0.000142093491222135,0.0012092669740595,7199,10442,14800,15701,14404,5471
"Gm51653",69.6128951652345,0.65238476792553,0.262721474565071,0.0019455067729097,0.0100629826149836,81,100,59,47,36,105
"Gm30472",60.2684243621157,1.26272943289643,0.300062443178631,3.45056586370386e-07,7.86466473869633e-06,77,110,30,35,32,113
"Abl2",34661.6382683246,-0.441628445783341,0.160634529811745,0.00265826343469699,0.0130358105617776,24608,42302,39871,42867,34985,27640
"Fam20b",32454.6540123242,-0.215564739986875,0.0893882066200037,0.0133379238734241,0.046738456835199,26604,45257,36852,39802,32012,34018
"Rasal2",28001.3574958812,-0.928507679512797,0.261902871245709,1.43272775839442e-05,0.000184693814437296,17891,27264,39333,40683,35324,15466
"2810025M15Rik",35141.2798517204,0.420009360570222,0.159610636632112,0.00408727193366706,0.0183867689035084,32929,57667,30805,33905,25765,53520
"Cryzl2",627.765755579249,0.521630546509922,0.202414630550265,0.00302004381468483,0.0144352174037215,634,1031,528,506,416,897
"Brinp2",15110.5760859522,-1.34891984895894,0.309690962755661,1.65275490558051e-07,4.20080213516578e-06,6330,9813,16044,24242,18936,6795
"Cop1",34897.8529387771,-0.39028889174524,0.137729686693808,0.00250437635871843,0.0123971359456956,25606,43200,38547,42669,35002,29257
"Pou5f1-rs1",5.09325930465678,-0.91467282944363,0.831718475736383,0.00342071399486723,0.0159646008810084,0,2,8,8,16,2
"Scarna3a",26.476842589259,-0.745719986078486,0.556851516641716,0.0118049838882337,0.0424521878155331,18,11,50,42,30,12
"Mrps14",25704.3472732907,0.346427401099661,0.126026063419988,0.00373699304287322,0.0171289518420988,23442,39784,22929,25447,19102,36544
"Cacybp",66183.625982015,-1.02218869545212,0.258757663495912,1.88245765816532e-06,3.34802838287266e-05,35755,55454,85123,95113,78763,37583
"Rabgap1l",9158.33522192053,-0.766729644363583,0.246810142487032,0.000158399804853529,0.00132277399760002,6005,9073,11667,13251,10939,6028
"Rc3h1",9885.0984725058,-0.93662297616165,0.307717552799584,8.51531350684429e-05,0.00079288458670079,5710,7693,13090,13624,11592,5554
"Zbtb37",4694.99229316003,-0.880655409187427,0.398601804394735,0.00128968742176821,0.00723473931167937,2335,3407,6167,5631,5335,2202
"Gas5",19831.6961043969,-0.653111410709987,0.251110081272792,0.00140411117773659,0.00775014669280301,11899,20114,23665,24696,23062,13757
"LOC115487643",205.875748805816,-1.28600998349637,0.434729082072615,4.10595422917129e-05,0.00043972295317412,105,87,276,269,271,84
"LOC115487678",264.137831578572,-1.2081783856492,0.475754313190669,0.000175707858952766,0.0014392258181174,117,171,349,289,369,68
"LOC115487638",577.327840172709,-1.26725589992831,0.469496868563618,9.56122171698949e-05,0.000869424363328503,290,330,716,700,854,142
"LOC115487644",621.56498152542,-1.17633774066622,0.460714711878557,0.000183614240296858,0.00148829029949161,332,332,730,788,954,212
"LOC115487677",622.753944899608,-1.11068451942783,0.40670726755684,0.000129011797533923,0.00111602656043269,320,357,732,782,813,247
"LOC115487645",229.109463745663,-1.16096996533754,0.477992121285336,0.000272007357414561,0.0020458114338687,114,156,319,343,293,69
