"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","Naive","Diff","log2fold_Diff_Naive","countData.1_C1P_S1","countData.11_F8P_Diff_S11","countData.3_F6_S3","countData.5_F8P_S5","countData.7_C1P_Diff_S7","countData.9_F6_Diff_S9"
"3096","Atxn2l","210",4300.14445664482,0.00228963995893445,23.8848043348504,1.02275901702787e-06,0.000769474860691444,88.7882947393605,79.4210079169579,-0.396561608223118,3955,3428,3678,5357,5810,4622
"3097","Atxn2l","509",660.049586664256,0.00213992829846481,27.1388378484938,1.89355340472704e-07,0.000179002429450869,32.7180477143253,38.1452897088512,0.461821204002373,356,782,426,626,1001,898
"3098","Atxn2l","554",659.515820079623,0.00212353122101778,27.0879635275643,1.94404617083028e-07,0.000183180896152261,32.7184505027104,38.1233737238851,0.460043728567566,356,781,426,626,1001,896
"3099","Atxn2l","576",4300.14445664482,0.00228963995893445,23.8848043348504,1.02275901702787e-06,0.000769474860691444,88.7882947393605,79.4210079169579,-0.396561608223118,3955,3428,3678,5357,5810,4622
"3100","Zfp764","1",343.823708337965,0.00165609743885761,14.2603665780068,0.000159181611986974,0.0330168177677866,27.8130684064764,24.7445094370105,-0.345301021317646,304,282,436,490,313,297
"3101","Zfp764","5",314.052640904828,0.00207756553203346,13.4682818432654,0.000242630393126946,0.0437629400157596,26.6870816860934,23.5808614042917,-0.364791094740628,276,250,405,449,280,278
"3102","Zfp764","8",343.823708337965,0.00165609743885761,14.2603665780068,0.000159181611986974,0.0330168177677866,27.8130684064858,24.7445094362535,-0.345301021408781,304,282,436,490,313,297
"3103","Prr14","8",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3104","Prr14","21",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3105","Prr14","33",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3106","Prr14","47",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3107","Prr14","61",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3108","Prr14","74",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3109","Prr14","83",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542263,1495,1660,1682,2007,2050,2107
"3110","Prr14","94",1785.98425697989,0.000784587156717468,14.9109184258893,0.000112708773069932,0.0261536676981348,57.3240759672239,57.6932950190798,0.0205926732542245,1495,1660,1682,2007,2050,2107
"3111","Tacc2","5",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3112","Tacc2","30",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3113","Tacc2","54",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3114","Tacc2","78",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3115","Tacc2","101",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3116","Tacc2","124",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3117","Tacc2","146",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3118","Tacc2","171",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3119","Tacc2","195",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3120","Tacc2","218",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3121","Tacc2","240",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3122","Tacc2","265",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3123","Tacc2","289",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3124","Tacc2","313",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3125","Tacc2","336",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3126","Tacc2","359",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3127","Tacc2","381",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3128","Tacc2","405",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3129","Tacc2","426",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3130","Tacc2","450",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3131","Tacc2","473",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3132","Tacc2","496",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3133","Tacc2","520",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3134","Tacc2","609",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3135","Tacc2","635",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3136","Tacc2","660",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3137","Tacc2","685",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3138","Tacc2","708",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3139","Tacc2","751",130.611189666854,0.0112359914020133,36.5444937575003,1.49220891001145e-09,2.86476896783791e-06,12.7185989514306,19.6247464736095,1.26256947333057,97,135,80,75,219,199
"3140","Plekha1","8",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3141","Plekha1","9",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3142","Plekha1","21",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359243,-0.472803613876286,2274,1444,2628,2521,1237,2368
"3143","Plekha1","22",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3144","Plekha1","34",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3145","Plekha1","35",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216404,1873,1276,2195,2269,1013,2086
"3146","Plekha1","45",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3147","Plekha1","46",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216404,1873,1276,2195,2269,1013,2086
"3148","Plekha1","57",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3149","Plekha1","58",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3150","Plekha1","70",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3151","Plekha1","71",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3152","Plekha1","83",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3153","Plekha1","84",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
"3154","Plekha1","93",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3155","Plekha1","94",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216404,1873,1276,2195,2269,1013,2086
"3156","Plekha1","104",2055.80950479308,0.0031813231283516,28.0553688672754,1.17893587491483e-07,0.000116162187503949,65.4133007631111,56.5463886359242,-0.472803613876287,2274,1444,2628,2521,1237,2368
"3157","Plekha1","105",1763.8133400564,0.00210401874093424,37.7789508755546,7.92320896393574e-10,1.79877076237175e-06,60.8784342391832,52.9844063861959,-0.444506862216402,1873,1276,2195,2269,1013,2086
