"","baseMean","log2FoldChange","lfcSE","pvalue","padj","1_C1P_S1","10_S2_Diff_S10","11_F8P_Diff_S11","12_S3_Diff_S12","2_S1_S2","3_F6_S3","4_S2_S4","5_F8P_S5","6_S3_S6","7_C1P_Diff_S7","8_S1_Diff_S8","9_F6_Diff_S9"
"Evpl",358.232477710184,0.573885665997996,0.239708104063238,0.000168748000985172,0.00698096446266246,381,257,588,442,245,305,289,358,217,643,254,443
"Mir6516",160.312853900576,-0.487688347679924,0.292859610439372,0.00158778147174211,0.0333156410660291,106,110,118,241,252,93,206,166,175,126,258,102
"Gm34502",332.623626104088,1.19355799842447,0.396621683562488,1.40610308642805e-05,0.00105431883998897,437,113,276,139,375,490,324,541,362,210,116,591
"Nptx1",6186.3361110974,-0.5738199192526,0.455070929001903,0.0023555589307618,0.0435159641239918,7515,5226,1319,8074,10122,4176,10473,3001,8166,5980,7342,2424
"Rac3",336.861406103051,0.480221360837637,0.301672266427959,0.00193244791152542,0.037897633689793,391,171,349,226,364,493,397,554,354,240,127,367
"A430102A20Rik",88.023905449961,-1.30781780237026,0.310998106958269,3.98734985586113e-07,6.83378153867965e-05,45,106,43,144,107,58,97,47,92,60,201,62
"Gm34696",49.0932083245234,1.10432645782661,0.71702856358916,0.000263099878446616,0.00958200360878345,48,24,83,22,32,78,31,76,17,28,12,143
"Mycn",6027.4720204936,0.420538233822312,0.177313857998321,0.000495181869383077,0.0151868183850644,9328,3332,4876,5343,4325,8776,6008,9062,4517,7280,3584,6882
"Lpin1",5246.28702267874,0.546269218132152,0.162098603553913,9.42088278837557e-06,0.000787454526511966,4351,3790,5764,6685,3164,5034,3920,5742,3088,10359,4746,8862
"Grhl1",2159.49567742937,0.362498314383304,0.185076516353486,0.00214229346146074,0.0407575327859065,1829,1743,2462,2945,1467,1833,1604,1972,1221,3433,2036,4229
"Rrm2",51688.4689926105,-0.402302927439204,0.198111814502424,0.00129801589342576,0.0291261650050007,41646,50019,34503,84552,56193,38259,58165,42994,45835,71980,73001,37581
"5430401H09Rik",169.089453820732,0.57068957968809,0.724986072493821,0.00254106026130661,0.0455403550345768,100,72,371,128,13,258,44,210,58,120,27,675
"Atxn7l1",1060.83596896502,0.369587099510212,0.158683722804467,0.000851196988212052,0.0221148567829106,1093,656,1281,1082,1000,1190,945,1603,860,1184,817,1231
"Hdac9",2546.0582518687,1.761323999065,0.275523077864446,2.01971974167435e-12,2.16800969112886e-09,6357,320,2122,513,1535,4906,1718,9107,1477,1153,371,1281
"Dnajb9",9845.86104263783,0.348400872933858,0.130488026860705,0.000412685745185307,0.0131717148248112,6494,8888,12933,15839,5693,6312,6079,7813,4909,18325,11132,18890
"Gm22634",201.16116258693,-0.624902307107618,0.41906518532651,0.00126695733573696,0.0287461268781557,123,195,63,317,287,152,274,126,173,252,377,123
"LOC115488065",291.128299343105,-0.551249983583507,0.32397414231397,0.0010674005569946,0.0255212595075086,216,236,115,401,394,223,385,309,264,322,496,203
"Gm25679",123.869913065379,-0.624256576885638,0.392066691531478,0.00102670161447636,0.024920980499072,78,112,45,186,158,94,181,120,107,148,221,71
"Gm26444",144.320519305455,-0.683787407632973,0.378306269085474,0.000522992737372807,0.0156859365863506,93,129,53,218,188,114,201,142,129,167,252,84
"Gm22317",204.637072428455,-0.707274446509432,0.421591056128258,0.000659130358489295,0.0182770734652657,119,194,65,332,289,151,282,131,179,250,392,124
"Gm22973",35.9559281549996,-0.734564633619947,0.702216466299754,0.00136537321146214,0.0302057311965428,9,35,7,40,67,18,45,4,45,31,116,13
"Gm527",163.593968614001,0.517326681699595,0.282850217720172,0.000939529957138429,0.0235092377390515,185,104,226,167,129,126,120,223,109,201,129,289
"Gm46353",2304.89488978557,-0.27379181770678,0.113197395711457,0.00155677861871969,0.0329020724650654,1794,2090,2017,3366,2536,2067,2347,2317,2112,2491,2809,2144
"Gm32219",1443.36485267733,0.635674601696735,0.147125870196392,1.14574301006201e-07,2.48589666917179e-05,1351,930,1860,1520,913,1812,1086,2050,877,2168,1164,2075
"Ppm1a",31681.9733599445,-0.226001692664332,0.0948148249607563,0.00264853767827901,0.0470419743253249,24203,30287,28241,50403,29335,25013,29674,30429,23789,41174,42491,35048
"Sgpp1",14987.1460750941,0.572943418086204,0.17626119717335,1.1990244822615e-05,0.000923931634262502,17820,8714,15268,13328,13581,19023,15543,22258,12883,16422,8267,18843
"Mir5101",28.4990278786565,1.78742927703804,0.529172601951466,1.68961933581769e-06,0.000210120648500011,46,5,36,10,34,29,26,53,26,32,7,41
"Akap5",159.799986397249,0.819438329807456,0.530898464534384,0.000628147592719596,0.017768474554114,387,30,84,39,179,210,208,365,205,40,18,119
"Sptb",1192.52705354605,-0.573329414122435,0.127078268315419,7.14126987492452e-08,1.65507044430779e-05,363,1691,1413,2984,755,411,789,550,697,1564,2195,1483
"Gm36660",40.1495023525413,1.45248695019595,0.961576968920659,0.00010316438024498,0.00486874080060701,39,10,38,34,2,52,9,23,13,103,4,183
"Cox16",2297.39204127322,0.415934021031957,0.162819317522184,0.000319817460233481,0.0111118860331548,2905,1443,2788,2561,1719,2348,2235,3142,1672,2886,1663,2766
"Gm30706",276.006211822203,1.57021321579212,0.266535094334405,1.06336459127571e-10,7.22910694635601e-08,360,80,417,165,156,445,165,587,147,275,112,474
"Arel1",12171.5123492347,0.260930314796536,0.0899064961569351,0.000407384464026438,0.0131257601008202,11663,9139,12882,15774,9714,11949,10979,14717,9016,17825,11054,15246
"Vash1",10954.424148279,-0.302640026903064,0.135811839608199,0.00198649578663571,0.0385853157794622,7044,11583,10244,20760,7436,9061,7883,9392,6257,15247,18039,13331
"LOC118567976",92.8572708292332,-0.983936465630338,0.388997992910068,5.38557674047407e-05,0.00301755048412002,37,114,48,176,103,37,84,30,83,108,246,74
"Irf2bpl",17482.1653379425,0.881129707331729,0.103625700279764,1.98982519632598e-19,5.79749783986692e-16,16568,12770,27887,19133,7514,16701,8568,21266,7144,32784,15712,31611
"Gm32934",119.814569367809,-1.04361645202125,0.366592809174492,2.30740968412739e-05,0.00157918189623416,73,100,70,231,201,60,147,50,120,90,246,73
"Noxred1",78.9504324595232,0.492397167559597,0.355061864831933,0.00272443442132258,0.0481080865998908,142,33,78,49,62,111,90,128,55,63,40,100
"Ston2",325.828374047692,0.806832547799532,0.230185022438902,2.58925004925564e-06,0.000288566965871961,488,143,400,306,213,369,318,552,202,439,188,392
"Calm1",54107.1242269734,-0.474451401850672,0.126739241296407,4.32564369826659e-06,0.000427210742382574,40640,48792,42977,87846,60319,40193,58942,50642,47760,63230,78238,44147
"Ttc7b",7537.32751532462,-0.331391914850661,0.13068780746645,0.000691547911569824,0.0188557749418002,5413,7291,6637,12579,6460,5936,6978,7024,5464,10444,11736,7192
"Gm51958",33.9302693742075,-0.835103964533549,0.86310575910894,0.000833932585344124,0.0217523227430512,1,38,16,48,104,8,22,18,19,10,116,8
"Syne3",1008.47894768931,0.424299445134832,0.189673191077732,0.000670302153225205,0.0184491395614414,1738,373,585,696,999,1837,1127,1655,919,994,431,774
"Meg3",79.7686164151811,1.03702206293692,0.406408665167086,4.8676831134812e-05,0.0027965182281535,131,39,77,43,16,152,41,175,38,120,32,117
"Rian",1269.75878970867,0.930753768655593,0.18165592691715,2.9381193243815e-09,1.4094999339232e-06,1611,691,1725,1125,954,1481,983,1936,850,1576,722,1869
"Tnfaip2",2787.31743761278,0.452327931743595,0.26090702440625,0.0017017765113175,0.0349876330124197,1359,2771,4079,4824,623,1523,1226,1615,969,7398,2689,6443
"Kif26a",40479.7561179352,-0.675315924748067,0.153442263898072,6.69235687752233e-08,1.56885768410423e-05,22875,49313,29493,74496,39610,26902,40657,26451,32707,48823,66057,39282
"Gm29890",646.849536595141,0.739869371619102,0.240847506179659,1.24143223401739e-05,0.000948277543549986,570,433,892,801,364,632,358,489,317,1228,594,1371
"Gm30150",46.2654571391936,-0.81003969176894,0.429964759270487,0.000324103226241147,0.0112035344054037,32,61,19,68,63,33,51,30,56,34,69,36
"Zkscan8",2300.33977360472,0.682339171954333,0.49086152810598,0.00125715223067212,0.0286476198263216,2527,1067,3335,1237,2287,2892,2180,4955,2158,945,714,3329
"H2bc22",126.582438018921,-1.10922631424756,0.481748025463444,7.69819959863009e-05,0.00396476719227426,60,109,42,229,195,68,144,53,162,139,297,47
"LOC118568032",3465.06407214617,-0.294007430580935,0.134036553345984,0.00234268681155694,0.043396092208632,2426,3127,3007,5324,3745,3253,3536,3375,3286,3631,4323,3229
"H4c9",169.965231509637,-0.557515374514819,0.442858640601503,0.00253433599675501,0.0455398966112938,145,141,63,271,296,112,240,52,182,151,290,108
"Gm11335",23.6712644106768,-0.708908347258945,0.661751149053874,0.00154544996276625,0.0326965269612216,12,36,18,24,17,12,40,12,31,10,60,6
"Mboat1",1187.32978815052,-0.363309819538718,0.183223436932376,0.00201819521296495,0.0390893555255652,715,1275,1177,1936,1297,821,1224,1340,930,1228,1620,985
"Serpinb6a",2710.69566513167,-0.398127813052002,0.156761963574818,0.000386775435002172,0.0126968063820773,1825,2542,2558,4940,2333,1836,2602,2246,1985,3632,4675,2419
"Nrn1",8558.80594794663,-0.467983647398481,0.216933770067922,0.000584619937927235,0.0168646727496831,8007,6567,4398,11513,11335,7317,11993,9252,9746,9478,9812,4489
"F13a1",139.098618008727,0.541194204351156,0.365873539189869,0.00180230451351558,0.0362505492315369,106,59,214,119,86,160,114,265,118,155,112,204
"Gm25394",155.688533270153,-1.11341006748602,0.460690233736885,6.02062535400125e-05,0.00332766000257061,80,155,31,231,262,101,243,83,199,74,272,132
"Nfil3",6732.55937869766,-0.36242390448817,0.157951570258307,0.00098758583137467,0.0242672446155258,2390,8708,7485,14403,3728,3087,4421,4298,3341,11406,13396,7852
"Sncb",1823.94694297215,-0.49672558485852,0.277960383337309,0.00115601237261089,0.0269859864287245,1081,1971,1264,3016,1930,986,2011,1709,1764,2647,3051,1019
"Tgfbi",339.459911267001,-6.20370597236277,0.488625021598918,3.53093667879484e-40,7.20134535640208e-36,4,438,8,657,847,0,510,8,484,16,1058,2
"Gm32965",20.7023074690604,0.731870007367538,0.586053807910442,0.00127325373923711,0.0287574861702557,29,9,29,15,20,19,11,28,8,31,10,46
"Aopep",11079.7374017893,-0.548136051893446,0.13756375177772,8.90758932157396e-07,0.000124431701516097,10754,7872,5497,12608,16128,10009,17035,12344,14001,9450,11077,6328
"Nlrp4f",1630.28466040361,0.954551842779909,0.257846766277362,1.52475549455475e-06,0.00019195918710768,2089,896,1863,1630,859,2342,940,1595,695,3093,1105,3071
"Ahrr",449.503412104952,0.425640858985289,0.229159082027565,0.0015776288545896,0.033205098544226,490,263,510,437,351,490,402,753,389,450,300,653
"Lrrc14b",70.8146938833033,0.921491782730967,0.402291230693046,0.000103430712191056,0.00486874080060701,96,18,82,52,35,142,44,151,37,72,38,103
"LOC118568073",150.013583301411,0.507234980506597,0.36622897510473,0.00253955275272432,0.0455403550345768,128,84,188,99,182,142,204,214,178,106,64,206
"F2r",36258.0710924138,0.916015367543708,0.240380965482587,9.46870863292627e-07,0.000129606921186934,47301,16496,38941,28248,22364,59685,33299,67100,27269,37904,15020,48138
"Sv2c",24613.8429499963,0.511316013061486,0.299038495002929,0.00126856317523318,0.0287461268781557,37333,12572,17417,21930,15986,38436,25022,35570,21225,34590,9536,30293
"Gm29543",216.557327302278,0.58973518787722,0.251535978673871,0.000179839198886815,0.00733564092259319,181,136,281,207,203,255,221,284,127,294,152,316
"Mccc2",7174.98057482113,-0.784065878364294,0.222407876392217,2.38983648700576e-06,0.000276935881548196,5885,6474,4012,10860,9712,4813,9530,6235,7954,7585,10289,3782
"Serf1",9496.09562956388,-0.682274774147546,0.107252855006327,1.04736564191587e-12,1.25653072158084e-09,7059,9186,6571,13980,11765,6448,12756,8976,10158,9046,12426,6784
"Cd180",25.260336271673,0.694341535301638,0.651937227971683,0.00165599042238139,0.0342187686570095,21,4,47,18,8,44,18,54,26,30,9,31
"Gm41067",151.76186613682,0.81138571170059,0.402616283661401,0.000237992053356419,0.00888983137033732,146,91,291,179,52,118,82,171,53,180,118,401
"Nim1k",5188.77765540653,-0.382617128081092,0.220613916218142,0.00285456570846331,0.0498116664898521,3777,4447,2966,7457,7254,5356,6731,3776,5156,5320,6515,4089
"Ube2e2",4775.34365584561,-0.254751793794802,0.103161874382957,0.0015960329725649,0.0334200128084818,3882,4440,3869,7389,4518,4125,5128,4732,3910,5783,5844,4957
"Gm38418",185.261883823575,0.492719855836115,0.332445553950822,0.00225881612313385,0.042381375189802,188,94,205,194,177,166,135,179,165,219,148,394
"Gm10406",218.996636976536,0.74533448191233,0.452880685031827,0.000635896618327091,0.0179131374734544,229,104,225,192,158,219,203,340,211,188,93,510
"Gm3411",167.56341185732,0.499762925857967,0.287646085206443,0.00126933678198977,0.0287461268781557,162,117,219,189,142,154,133,185,122,204,107,316
"Gm3373",321.865863976255,0.501251475943284,0.308236822900702,0.0016035892032434,0.033475129785209,358,204,380,354,236,289,212,455,225,360,213,669
"Gm3500",321.952302221833,0.504381185208031,0.293765271176017,0.00129527353799304,0.0291258035362382,357,191,398,363,267,268,226,463,227,364,220,616
"Synpo2l",79.9638553340791,0.523597433069507,0.258166075351791,0.000566411478343629,0.0165353268745677,44,65,136,106,36,43,37,56,42,194,98,149
"Gm31720",51.5453181053045,0.676798782598357,0.599303115470539,0.00176267538376908,0.0357809109383153,82,18,27,26,25,84,44,52,43,62,24,137
"Gm31775",19.3409759319152,1.03464403596924,0.893952377379707,0.000413434814358524,0.0131750047481908,26,6,25,7,6,22,17,24,29,18,2,49
"Gm41113",241.126693350789,-0.911663079776062,0.415657367662105,0.000132342660726101,0.00584226962231348,126,267,119,394,359,155,321,106,198,131,499,238
"Zcchc24",619.748161056397,0.909177594348786,0.52620569926184,0.00035658784156025,0.0120300902961031,394,303,1574,435,247,499,189,1828,184,823,419,889
"Anxa11",6808.30237883013,-1.18343111019464,0.236109403439465,1.32934764782562e-08,4.51867421290059e-06,2182,10203,7252,17883,3977,2795,4155,4805,3421,6442,17077,4790
"Snord19",371.161023433035,-0.781640475562321,0.362571696570727,0.000177040341176403,0.00723594741140828,196,324,196,507,749,240,525,299,533,125,442,273
"Tnnc1",109.547297315323,0.792853270701526,0.412643862112922,0.000308196364594265,0.0107631247532535,53,52,150,113,56,128,55,151,76,250,92,203
"Sema3g",1183.88595180146,-0.46772958544412,0.130172033432496,7.99327646682149e-06,0.000690774887884848,661,1384,1075,2398,1032,671,1259,707,981,1470,1685,1271
"Timm23",42250.6535641957,-0.339970556195425,0.120809251652179,0.000290715898135079,0.0102758245103378,29505,38136,35713,64255,42197,37959,45343,46295,36203,46154,56430,39545
"Slc18a3",620.220425228551,-0.946347416776415,0.482899146151058,0.00020925792326961,0.00816756896625492,318,697,138,1171,823,586,866,259,675,612,996,388
"Gm28651",21.7527307979385,0.584008046189224,0.658287115633074,0.00273516037255344,0.0482557057078092,17,9,46,16,7,13,10,26,10,11,12,90
"Mmrn2",53.8404675928519,0.946541079821415,0.414162367290384,0.000101498128845679,0.00481407985536657,32,41,106,45,28,27,14,28,20,166,59,112
"9230112D13Rik",5.9683913425895,-0.561692760416743,0.945495586896696,0.00150658524327058,0.0320070896213578,0,8,2,20,6,2,9,8,5,0,14,1
"Gm5798",334.810581259563,1.15813311133414,0.639950691450603,0.000162282789559238,0.00682424225373333,346,97,346,204,128,739,291,463,261,181,84,898
"Gm2959",444.414967190038,0.844352756150938,0.596131064333006,0.000701025801367942,0.0190125282166212,468,165,443,308,156,905,374,660,323,258,136,1187
"Gm7152",370.295525130713,1.25131187186182,0.602540070401125,8.53134964607414e-05,0.00427510751920595,588,149,325,306,63,686,185,402,165,817,59,854
"Gm32857",958.019259306909,0.709715969471421,0.211115701750471,4.6923118855345e-06,0.000449294370448245,905,617,1439,1187,479,1000,689,1416,520,1839,655,1222
"Gm5930",1016.00891993959,1.24831489086051,0.456482091678019,2.48454560826235e-05,0.00168104396998324,1234,463,2170,746,251,1044,680,2514,571,1379,308,1227
"Gm8267",43.6284666826794,0.62073544766708,0.487399027794594,0.001906445840011,0.0376398479254835,48,22,63,41,11,33,32,73,36,76,25,83
"LOC115488342",274.137617743094,-0.842476376738418,0.359986155052123,0.000100226561064644,0.00479840542937423,172,272,253,556,365,115,334,255,297,178,421,127
"Apex1",22493.0316583142,-0.365444897554894,0.171156293301975,0.00140689447372051,0.0306228524989646,14464,19969,19034,35139,21591,19941,23345,26420,18480,26431,34021,18148
"Pnp",10962.3438607114,-0.472211118118331,0.14171639351859,1.91790841226875e-05,0.00135348588471353,7194,9809,8899,17458,11419,9095,11582,11284,10133,11903,16358,9256
"Pnp2",3493.69056383058,-0.539213637398595,0.159134905907262,9.2867705637875e-06,0.000784048812345586,2273,3194,2636,5334,3596,2958,3773,3701,3359,3572,5394,2927
"Tmem253",138.921806174111,-1.51108445008428,0.280482558890217,1.97673314540307e-09,1.03373006411527e-06,92,120,56,256,207,87,190,77,160,72,286,80
"Snord8",41.4260070264452,-1.27935759620055,0.416166969192729,1.10071951623289e-05,0.000870123043936812,26,48,14,48,55,27,73,37,53,23,69,20
"Slc7a7",698.823969783328,-0.439149650955534,0.169781297939663,0.000242269906260952,0.00898380861489475,372,727,707,1315,586,523,644,582,509,777,1185,700
"Nfatc4",1359.72464622001,0.591072821207462,0.396352249594064,0.00143358579288628,0.0309724388198258,810,799,2135,1185,569,2553,761,2340,552,1558,943,2541
"Phf11d",40.8066485825192,0.561641445468819,0.478745522758297,0.00282620333610197,0.0494343199312175,76,9,38,17,45,64,34,73,42,24,18,46
"Gm38641",251.351121871489,-0.468076890297739,0.259205554497173,0.00131608578339505,0.0294315455617785,137,235,187,370,390,201,320,164,268,181,358,215
"Spata13",343.308565635474,1.47039634922511,0.327902543522989,1.2240260730161e-07,2.62779071149089e-05,349,138,629,242,94,498,138,1023,108,487,112,488
"Gm26536",9.95426082120736,-0.72387312536617,0.823316927025459,0.00126669918099175,0.0287461268781557,8,10,2,20,11,1,19,6,10,6,27,2
"Ctsb",115352.993179354,-0.419897894511225,0.159113934696343,0.00024612929279049,0.00909385312764862,54075,140587,124730,241650,78845,74912,79340,71121,63388,146883,214439,143258
"Kif13b",11564.9619660648,-0.528634702827819,0.17951752397537,4.35987494092152e-05,0.00259240960408439,7708,11255,8629,19354,12141,10185,12517,12486,10596,9240,15530,11550
"Scara5",224.601679358558,0.990129727355765,0.25187859194638,7.08304490366796e-07,0.000105444307160809,199,118,262,198,130,295,121,303,100,432,190,453
"Gulo",69.7757799286941,-0.562702815223465,0.409627857629434,0.00202437982566406,0.0391719416929967,17,106,59,196,48,28,54,8,45,106,152,55
